Dealer Name,website,street,city,state,zip,phone
Ken Wilson Ford Inc,http://www.kenwilsonford.com,769 Champion Drive,Canton,NC,28716,800-532-4631
Four Seasons Ford Inc.,http://www.fourseasonsfordhendersonvillenc.com,601 Duncan Hill Rd,Hendersonville,NC,28792,(828) 693-4281
Egolf Ford of Brevard,http://www.egolfford.com,1235 Ashville Highway,Brevard,NC,28712,(828) 884-4151
Taylor Motor Company  Waynesville,http://www.taylormotorcompany.org,524 Russ Avenue,Waynesville,NC,28786,(828) 452-5111
Doug Henry Ford of Ayden,http://www.doughenryfordofayden.net,4057 Lee Street,Ayden,NC,28513,(252) 746-6171
Hastings Ford Inc,http://www.greenvillenewcars.com,3013 E 10th St,Greenville,NC,27858,(252) 758-0114
Sale Ford of Kinston,http://www.salefordofkinston.com,1145 Highway 258 North,Kinston,NC,28504,(252) 522-3673
Pecheles Ford,http://www.pbjford.com,4020 Highway 264 West,Washington,NC,27889,(252) 946-9104
Wynn Odom Ford,http://www.odomford.com,4743 Washington Street,La Grange,NC,28551,(252) 566-3141
Brock Motor Co Inc,http://www.brockmotorco.com,403 Highway 58 West,Trenton,NC,28585,(252) 448-2161
Keith Hawthorne Ford,http://www.keithhawthornfordofbelmont.com,617 N. Main St.,Belmont,NC,28012,(866) 217-6752
Earl Tindol Ford  Inc.,http://www.tindolfordonline.com,1901 East Franklin Boulevard,Gastonia,NC,28054,(704) 867-8341
Felix Sabates Ford Lincoln,http://www.performancefordofcharlotte.net,7601 South Blvd.,Charlotte,NC,28273,(704) 552-2760
Capital Ford of Charlotte  Inc.,http://www.capitalfordcharlotte.net,5411 North Tryon Street,Charlotte,NC,28213,(704) 598-2599
Huntersville Ford,http://www.huntersvillefordnc.com,13825 Statesville Rd,Huntersville,NC,28078,(704) 875-6547
Town & Country Ford Inc,http://www.tandcford.com,5401 E Independnce,Charlotte,NC,28212,(704) 536-2131
Classic Ford Lincoln of Shelby,http://www.classicfordofshelby.com,1775 East Dixon Boulevard,Shelby,NC,28152,(704) 482-6791
Mooresville Ford,http://www.mooresvillefordofnc.com,151 East Plaza Dr.,Mooresville,NC,28115,(704) 664-1300
Crossroads Ford of Indian Trail,http://www.crossroadsfordofindiantrail.net,88 Dale Jarrett Blvd,Indian Trail,NC,28079,(704) 283-8521
Mike Brown Ford,http://www.mikebrownfordsprucepine.com,10994 South 226 Highway,Spruce Pine,NC,28777,(828) 765-1200
Stott's Ford Inc,http://www.stottsford.com,222 North Trade Street,Tryon,NC,28782,(828) 859-6627
Modern Ford of Boone,http://www.modernfordofboone.com,300 New Market Boulevard,Boone,NC,28607,(828) 264-6111
Ashe County Ford  Inc.,http://www.ashecountymotors.com,409 East Second Street,West Jefferson,NC,28694,(336) 246-7183
King Ford Lincoln of Lenoir,http://www.kingfordoflenoir.com,515 Wilkesboro Boulevard NE,Lenoir,NC,28645,(828) 754-1524
Yadkin Valley Mtr Co Inc,http://www.yadkinvalleymotors.com,1422 Second St,North Wilkesboro,NC,28659,(888) 838-5266
Andy Shaw Ford  Inc.,http://www.andyshawford.com,1231 East Main Street,Sylva,NC,28779,(828) 586-0900
Mountain Ford Inc,http://www.mountainford.com,100 Slope Street,Bryson City,NC,28713,(828) 488-6999
Fairway Ford Inc,http://www.fairwayfordburgaw.net,444 Highway 117 Bypass,Burgaw,NC,28425,(800) 291-7714
Bill Carone Ford  Inc.,http://www.billcaroneford.com,5093 Hwy 117 North,Wallace,NC,28466,(910) 285-2139
Capital Ford Lincoln of Wilmington,http://www.mycapitalfordofwilmington.com,4222 Oleander Drive,Wilmington,NC,28403,(910) 799-4060
Stearns Ford Inc,http://www.stearnsford.net,602 Alamance Road,Burlington,NC,27215,(336) 229-6951
County Ford,http://www.countyford.net,105 Auto Park Drive,Graham,NC,27253,(336) 226-6301
Capital Ford of Hillsborough,http://www.capitalfordofhillsborough.net,350 South Churton Street,Hillsborough,NC,27278,(919) 732-8118
Pittsboro Ford,http://www.pittsboroford.com,1245 Thompson Street,Pittsboro,NC,27312,(919) 542-3131
Cooper Ford,http://www.cooperfordcarthagenc.com,5292 US Highway 15-501,Carthage,NC,28327,(910) 947-2244
Crossroads Ford Lincoln of Southern Pines,http://www.crossroadsfordsouthernpines.net,1010 Old Us 1 South,Southern Pines,NC,28387,(910) 692-8765
Crossroads Ford Lincoln of Sanford  Inc.,http://www.sanfordford.com,3251 Hwy 87 South,Sanford,NC,27332,(919) 775-2221
Crossroads Ford  Inc.,http://www.crossroadsfordcary.net,2333 Walnut Street,Cary,NC,27518,(866) 203-2675
Crossroads Ford of Fuquay-Varina  Inc.,http://www.crossroadsfordoffuquayvarina.com,3217 North Main Street,Fuquay Varina,NC,27526,(919) 552-2228
Capital Ford Inc,http://www.mycapitalford.com,4900 Capital Blvd.,Raleigh,NC,27616,(919) 790-4600
University Ford Inc,http://www.universityford.net,600 Julian Carr Street,Durham,NC,27701,(800) 642-5096
Crossroads Ford of Wake Forest  Inc.,http://www.crossroadsofwf.net,10101 Capital Boulevard,Wake Forest,NC,27587,(877) 331-8117
Leith Ford,http://www.leithford.net,5300 Rolesville Road,Wendell,NC,27591,(919) 366-8000
Precision Ford,http://www.precisionfordonline.com,945 North Main Street,Lillington,NC,27546,(910) 814-2243
Performance Ford  Inc.,http://www.performancefordclinton.com,213 South East Boulevard,Clinton,NC,28328,(910) 592-6056
Dunn - Benson Ford,http://www.dunnbensonford.us,1700 West Cumberland Street,Dunn,NC,28334,(800) 796-7285
Cloninger Ford of Hickory,http://www.cloningerfordhickory.net,1241 Highway 70 East,Hickory,NC,28602,(828) 328-2221
Paramount Ford,http://www.paramountford.net,101 Malcolm Boulevard,Rutherford College,NC,28671,(828) 874-2161
Randy Marion Ford Lincoln  LLC,http://www.randymarionford.com,1011 Folger Drive,Statesville,NC,28625,(704) 873-3673
Crossroads Ford Lincoln of Morganton  Inc,http://www.crossroadsfordmorganton.com,1001 Jamestown Road,Morganton,NC,28655,(828) 584-4600
Boyd Brothers Ford  Inc.,http://www.boydbrothersford.com,1021 Martin Luther King Jr. Avenue,Oxford,NC,27565,(919) 693-7196
Advantage Ford Lincoln  Inc.,http://www.advantageford.net,1675 Dabney Drive,Henderson,NC,27536,(252) 492-5011
Griffin Ford Mercury Inc,http://www.griffinfordlouisburg.com,104 South Bickett Boulevard,Louisburg,NC,27549,(919) 496-4169
Classic Ford Sales,http://www.smithfieldford.com,1698 Booker Dairy Road,Smithfield,NC,275774844,(919) 934-6500
Crown Ford,http://www.crownfordnc.com,256 Swain Street,Fayetteville,NC,28303,(910) 867-1121
LaFayette Ford Lincoln,http://www.lafayford.com,5202 Raeford Road,Fayetteville,NC,28304,(910) 424-0281
Tri-City Ford Inc,http://www.tricityford.net,912 South Van Buren Road,Eden,NC,27288,(336) 623-2185
Feyer Ford  Inc.,http://www.feyerfordplymouth.net,454 Highway 64 West,Plymouth,NC,27962,(252) 793-5123
Hall Ford Elizabeth City,http://www.fordelizabethcity.com,1310 North Road Street,Elizabeth City,NC,27909,(252) 338-4783
Winebarger Motor Co Inc,http://www.winebargermotor.net,850 N Bridge St,Elkin,NC,28621,(336) 835-2861
Scenic Motors Inc,http://www.scenicmotorsford.com,1992 Rockford Street,Mount Airy,NC,27030,(336) 789-9591
Foothill Ford,http://www.foothillfordnc.com,3220 Cook School Road,Pilot Mountain,NC,27041,(336) 368-2239
Fair Bluff Ford,http://www.fairbluffford.com,658 Main Street,Fair Bluff,NC,28439,(910) 649-7531
Quality Motor Co Inc,http://www.hampsqualityford.com,1242 South Madison Street,Whiteville,NC,28472,(800) 530-0978
Crossroads Ford Lincoln of Lumberton,http://www.lumbertonfordlinc.com,5045 Dawn Drive,Lumberton,NC,28360,(910) 738-6291
Sisk Family Ford  Inc.,http://www.siskfamilyford.com,565 Oak Street,Forest City,NC,28043,(828) 245-1626
Deacon Jones Ford-Lincoln  Inc.,http://www.deaconjonesford.net,1014 11th Street,Goldsboro,NC,27534,(919) 736-3387
Kenly Ford  Inc.,http://www.kenlyfordinc.com,500 South Gardner Ave,Kenly,NC,27542,(919) 284-3123
Lee Motor Company,http://www.leemotor.net,4170 Raleigh Road Parkway West,Wilson,NC,27893,(252) 291-6000
Crossroads Ford of Kernersville  Inc.,http://www.crossroadsfordofkernersville.net,1330 Highway 66 South,Kernersville,NC,27284,877-331-8058
Parkway Ford Lincoln,http://www.parkwayfordinc.com,2104 Peters Creek,Winston Salem,NC,27127,(336) 724-5921
Doug Henry Ford  Inc.,http://www.doughenryfordtarboro.com,1901 North Main Street,Tarboro,NC,27886,(800) 737-2586
Feyer Ford and Lincoln  Inc.,http://www.feyerford.net,1677 US Highway 17 South,Williamston,NC,27892,(252) 792-4124
Riverside Ford,http://www.riversidefordhavelock.com,101 East Main Street,Havelock,NC,28532,(252) 447-3177
Lookout Ford  Inc.,http://www.lookoutcars.com,5557 Highway 70 West,Morehead City,NC,28557,(252) 247-2132
Cella Ford Inc.,http://www.cellafordinc.com,3210 M.L. King Boulevard,New Bern,NC,28562,(252) 638-4011
Sanders Ford Inc,http://www.sandersfordsales.com,1135 Lejeune Blvd,Jacksonville,NC,28540,(877) 715-8454
Capital Ford Lincoln of Rocky Mount,http://www.capitalfordrockymount.net,Hwy 64 and 301 Bypass,Rocky Mount,NC,27804,(252) 977-1234
R D Sawyer Motor Co Inc,http://www.rdsawyer.com,404 Hwy 64,Manteo,NC,27954,(252) 473-2141
White Ford  LLC,http://www.whitefordllc.com,175 Old Farm Road,Roanoke Rapids,NC,27870,(252) 537-6136
Champion Ford Lincoln  Inc.,http://www.championford-linc.com,706 Highway 74 East,Rockingham,NC,28379,(866) 676-6023
Jones Ford,http://www.jonesfordnc.net,2410 Ocean Highway West,Shallotte,NC,28470,(910) 754-4341
