Dealer Name,website,street,city,state,zip,phone
Altavista Motors,http://www.altavistaford.com,1163 Wards Road,Altavista,VA,24517,(434) 369-6681
Berglund Ford,http://www.berglundfordofbedford.com,1425 Boxwood Terrace,Bedford,VA,24523,(540) 586-8281
Apple Ford of Lynchburg  Inc.,http://www.applefordva.net,2113 Lakeside Drive,Lynchburg,VA,24501,(800) 715-7054
Magic City Ford Lexington,http://www.magiccityfordlexington.net,51 Northridge Lane,Lexington,VA,24450,(540) 463-3196
Gilliam Motors  Inc.,http://www.gilliammotors.com,1336 Main Street,Dillwyn,VA,23936,(434) 983-2026
Haley of Farmville  Inc.,http://www.haleyoffarmville.com,1906 South Main Street,Farmville,VA,23901,(800) 306-5337
Tri-County Ford  Inc.,http://www.tricountyfordonline.com,1348 Four Locust Highway,Keysville,VA,23947,(434) 736-8444
Sheehy Ford,http://www.sheehyfordashland.net,11450 Washington Highway,Ashland,VA,23005,(877) 439-5696
Richmond Ford West,http://www.richmondfordwestofglenallen.com,10751 West Broad Street,Glen Allen,VA,23060,(804) 273-9700
Richmond Ford Lincoln,http://www.richmondfordlincoln.com,4600 West Broad Street,Richmond,VA,23230,(800) 501-0906
Bill Talley Ford Inc.,http://www.billtalley.com,6280 Mechanicsville Turnpike,Mechanicsville,VA,23111,(800) 260-5082
Colonial Ford Truck Sales  Inc.,http://www.colonialtruck.net,1833 Commerce Rd.,Richmond,VA,23224,(800) 234-8782
Sheehy Ford Lincoln,http://www.sheehyfordofrichmond.net,10601 Midlothian Turnpike,Richmond,VA,23235,(804) 794-0500
Parrish Ford,http://www.parrishford.com,2900 River Road West,Goochland,VA,23063,(804) 556-4444
Haley South Inc,http://www.Haleyfordchester.com,10724 Jefferson Davis Hwy,Chester,VA,23831,(800) 984-5198
Magic City Motor Corp.,http://www.magiccitymotorcorponline.com,809 Williamson Road,Roanoke,VA,24016,(540) 345-0911
Duncan Ford,http://www.duncanfordrockymount.com,19999 Virgil H. Goode Highway,Rocky Mount,VA,24151,(540) 483-0253
Berglund Ford  Inc.,http://www.berglundford.net,834 East Main Street,Salem,VA,24153,(540) 389-7291
Duncan Ford Lincoln,http://www.duncanfordblacksburg.com,125 Jennelle Road,Blacksburg,VA,24060,(540) 552-4331
Motor Mile Ford,http://www.motormile-ford.com,2257 Roanoke Street,Christiansburg,VA,24073,(540) 381-8417
Newberry Ford  Inc.,http://www.newberryford.net,Routes 100 And 460,Pearisburg,VA,24134,(540) 921-1531
Marlow Ford,http://www.lurayford.com,1021 US Highway 211 West,Luray,VA,22835,(877) 627-5692
Harrisonburg Ford  Inc.,http://www.fordofharrisonburg.com,3155 S. Main Street,Harrisonburg,VA,22801,(540) 434-0700
Myers Ford Co  Inc.,http://www.myersford.com,13959 Spotswood Trail,Elkton,VA,22827,(540) 298-1271
Leckner Ford of Woodstock,http://www.lecknerfordofwoodstock.com,430 Hoover Road,Woodstock,VA,22664,(540) 459-2154
Sheehy Ford of Warrenton,http://www.sheehyfordwarrenton.net,6443 Lee Highway,Warrenton,VA,20187,(540) 347-1234
Leckner Ford of Marshall,http://www.lecknerfordofmarshall.com,8323 West Main Street,Marshall,VA,20115,(540) 364-1548
Malloy Ford,http://www.malloyfordcharlottesville.net,1300 Richmond Road,Charlottesville,VA,22911,(434) 977-7960
Eddins Ford  Inc.,http://www.eddinsford.com,2895 South Seminole Trail,Madison,VA,22727,(540) 948-6806
Jim Snead Ford,http://www.jimsneadauto.com,2401 West Main Street,Waynesboro,VA,22980,(800) 650-9207
Kip Killmon Ford,http://www.kipkillmon.net,201 East Main Street  P.O. Box 443,Louisa,VA,23093,(540) 967-1350
Cavalier Ford Lincoln - Greenbrier,http://www.cavalierfordgreenbrier.com,1515 S. Military Hwy,Chesapeake,VA,23320,(757) 424-1111
Cavalier Ford at Chesapeake Square,http://www.cavalierfordchesapeakesquare.com,4021 Portsmouth Blvd.,Chesapeake,VA,23321,(757) 488-8311
Priority Ford,http://www.freedomfordnet.com,7520 North Military Highway,Norfolk,VA,23518,(757) 583-3673
Beach Ford Inc,http://www.beach4rd.com,2717 Virginia Beach Boulevard,Virginia Beach,VA,23452,(888) 869-6079
Barton Ford,http://www.barton4rd.com,1600 North Main Street,Suffolk,VA,23434,(757) 539-1595
Wynne Ford,http://www.wynneford.net,1020 West Mercury Blvd.,Hampton,VA,23666,(757) 838-3673
Bowditch Ford Inc,http://www.bowditchford.net,11291 Jefferson Ave.,Newport News,VA,23601,(800) 735-2211
Riggins Motor Co,http://www.rigginsmotorco.com,781 Poquoson Ave.,Poquoson,VA,23662,(757) 868-7777
Crossroads Ford of Prince George,http://www.crossroadsfordva.com,4500 Whitehill Blvd.,Prince George,VA,23875,(877) 331-9405
Battlefield Ford Culpeper,http://www.battlefieldfordculpeper.com,10463 James Monroe Highway,Culpeper,VA,22701,(540) 547-3673
Purvis Ford Lincoln  Inc.,http://www.purvisford.net,3660 Jefferson Davis Hwy/Us #1,Fredericksburg,VA,22408,(540) 898-3000
Shenandoah Ford  Inc.,http://www.shenandoahford.net,9135 Winchester Road,Front Royal,VA,22630,(540) 636-2901
Malloy Ford,http://www.malloyford.net,1911 Valley Avenue,Winchester,VA,22601,(540) 667-4434
Williamsburg Motors Inc,http://www.williamsburgford.com,701 East Rochambeau Dr.,Williamsburg,VA,23188,(757) 229-2411
Medlin Motor Co Inc,http://www.Medlinford.com,18679 Eltham Rd.,West Point,VA,23181,(804) 843-2500
Hall Ford Lincoln,http://www.hallfordinc.com,12896 Jefferson Avenue,Newport News,VA,23608,(757) 989-5700
Obaugh Ford  Inc.,http://www.obaugh.com,13 Lee Jackson Hwy.,Staunton,VA,24401,(540) 851-4800
Kool Ford,http://www.1koolford.com,31066 Lankford Highway,Keller,VA,23401,(757) 787-1209
Huff Ford  Inc.,http://www.huffford.com,1135 East Main Street,Wytheville,VA,24382,(866) 513-0049
