Dealer Name,website,street,city,state,zip,phone
Key Scales Ford,http://www.scalesford.com,1719 North Citrus Blvd,Leesburg,FL,34748,(877) 301-5598
Mullinax Ford,http://www.mullinaxfordkiss.com,1810 East Irlo Bronson Memorial Highway,Kissimmee,FL,34744,(888) 886-5859
Desoto Ford,http://www.desotoford.net,3039 S.E. Highway 70,Arcadia,FL,34266,(877) 425-0148
Don Gasgarth's Charlotte County Ford,http://www.Dongasgarthfordcharlotte.com,3156 Tamiami Trail,Port Charlotte,FL,33952,(888) 313-9652
Alan Jay Ford of Wauchula  Inc.,http://www.fordofwauchula.com,1031 US Highway 17 North,Wauchula,FL,33873,(863) 773-4113
Bill Jarrett Ford  Inc.,http://www.jarrett-ford.com,1305 Us 27 North,Avon Park,FL,33825,(863) 453-3117
Alan Jay Ford Lincoln,http://www.sebringfordlinc.com,3201 U.S. Highway 27 South,Sebring,FL,33870,(863) 385-0144
Jenkins Ford  LLC,http://www.jenkinsford.net,3200 Highway 17 North,Fort Meade,FL,33841,(863) 285-8187
Weikert Ford Inc.,http://www.weikertford.com,21399 Highway 27,Lake Wales,FL,33859,(800) 472-6973
Bartow Ford Company,http://www.bartowford.net,2800 US Highway 98 North,Bartow,FL,33830,(863) 533-0425
Jarrett-Gordon Ford Lincoln  Inc.,http://www.jarrett-gordonfordofwinterhaven.com,3015 Lake Alfred Road,Winter Haven,FL,33881,(863) 294-8539
Lakeland Ford,http://www.lakelandautomallford.net,1430 West Memorial Boulevard,Lakeland,FL,33815,(863) 577-5041
Jarrett-Scott Ford,http://www.jarrettscottford.net,2000 East Baker St,Plant City,FL,33563,(813) 752-4171
Jarrett-Gordon Ford  Inc.,http://www.jarrettgordonford.net,2600 Access Rd NW,Davenport,FL,33897,(888) 337-0450
Gator Ford,http://www.gatorfordtrucks.com,11780 Tampa Gateway Boulevard,Tampa,FL,33584,(813) 321-3279
Al Packer Ford West,http://www.alpackerfordwest.net,10601 Southern Boulevard,Royal Palm Beach,FL,33411,(561) 790-1100
Bay Ford,http://www.bayblountstown.com,17178 Main Street South,Blountstown,FL,32424,(850) 674-5462
Chipola Ford,http://www.chipolaford.com,4242 Lafayette St.,Marianna,FL,32446,(850) 482-4043
AutoNation Ford Bradenton,http://www.autonationford-bradenton.com,5325 14th Street West,Bradenton,FL,34207,(941) 747-3711
Sarasota Ford,http://www.sarasota-ford.com,707 South Washington Blvd.,Sarasota,FL,34236,(941) 366-3673
AutoNation Ford St. Petersburg,http://www.autonationford-stpetersburg.com,2525 34th Street North,St Petersburg,FL,33713,(727) 323-3400
Matthews Currie Ford Co,http://www.matthewscurrie.net,130 North Tamiami Trail,Nokomis,FL,34275,(800) 248-2378
AutoNation Ford Brooksville,http://www.autonationford-brooksville.com,7200 South Broad Street,Brooksville,FL,34601,(352) 796-3525
Flammer Ford of Spring Hill,http://www.flammerspringhill.com,3335 Commercial Way,Spring Hill,FL,34606,(352) 686-8255
Jarrett Ford  Inc.,http://www.jarrett-skeen2.com,38300 Dick Jarrett Way,Dade City,FL,33525,(866) 567-6711
Nick Nicholas Ford Inc,http://www.nnford.com,2901 Highway 44 West,Inverness,FL,34451,(352) 726-1231
Parks Ford of Wesley Chapel,http://www.heritageford1.com,28739 State Road 54,Wesley Chapel,FL,33543,(813) 907-7800
Ford of Port Richey,http://www.fordofportrichey.com,10715 US Highway 19,Port Richey,FL,34668,(727) 868-9545
Chiefland Ford,http://www.chieflandford.net,916 N. Young Blvd.,Chiefland,FL,32626,(352) 493-4297
Walker Ford Co Inc,http://www.walkerford.us,17556 Us Highway 19 North,Clearwater,FL,33764,(727) 535-3673
Ferman Ford,http://www.fermanfordclearwater.com,24825 U.S. Hwy 19 North,Clearwater,FL,33763,(727) 797-2277
Karl Flammer Ford Inc.,http://www.karlflammerfordinc.com,41975 U.S. 19 North,Tarpon Springs,FL,34689,(888) 901-5275
Veterans Ford,http://www.veteransfordtampa.net,7201 West Linebaugh Avenue,Tampa,FL,33625,(813) 962-1100
Bill Currie Ford,http://www.billcurriedirect.com,5815 North Dale Mabry,Tampa,FL,33614,(813) 872-5555
Elder Ford of Tampa,http://www.elderfordoftampa.com,9560 North Florida Avenue,Tampa,FL,33612,(813) 321-1234
Brandon Ford,http://www.brandonfordoftampa.com,9090 Adamo Drive,Tampa,FL,33619,(813) 246-3673
Paradise Ford,http://www.paradisefordcocoa.com,1360 West King St.,Cocoa,FL,32922,(321) 632-2222
Ron Norris Ford,http://www.ronnorrisford.net,3000 Cheney Highway,Titusville,FL,32780,(321) 267-2112
Kelly Ford,http://www.kellyfordsales.com,776 Magnolia Ave.,Melbourne,FL,32935,(321) 254-4283
Palm Bay Ford,http://www.palmbayfordmotors.com,1202 Malabar Rd.,Palm Bay,FL,32907,(321) 722-9000
Midway Ford,http://www.midwaymiami.com,8155 West Flagler Street,Miami,FL,33144,(305) 266-3000
Palmetto Ford Truck Sales Inc.,http://www.miamipalmettoford.com,7245 NW 36th St.,Miami,FL,33166,(888) 877-1074
Metro Ford Inc,http://www.metrofordmiami.com,9000 NW 7th Ave,Miami,FL,33150,(305) 751-9711
Gus Machado Ford,http://www.gusmachadofordofhialeah.net,1200 West 49th Street,Hialeah,FL,33012,(305) 822-3211
Gus Machado Ford of Kendall  LLC,http://www.machadofordofkendall.com,15551 South Dixie Highway,Miami,FL,33157,(305) 238-9211
AutoNation Ford Miami,http://www.autonationford-miami.com,16800 N.W. 57th Avenue,Miami,FL,33015,(305) 557-6500
Pines Ford Lincoln,http://www.fordofpinesfl.com,8655 Pines Boulevard,Pembroke Pines,FL,33024,(954) 443-7000
Lorenzo Ford,http://www.lorenzofordcars.com,30725 South Federal Highway,Homestead,FL,33030,(305) 247-5112
Plantation Ford,http://www.plantationford.com,707 N. State Road 7,Plantation,FL,33317,(954) 584-2400
Sawgrass Ford,http://www.sawgrassford.net,14501 West Sunrise Blvd,Sunrise,FL,33323,(954) 851-9000
AutoNation Ford Fort Lauderdale,http://www.autonationford-fortlauderdale.com,1333 N Federal Hwy,Fort Lauderdale,FL,33304,(954) 644-5015
Hub City Ford  Inc,http://www.hubcitysupercenter2.com,4060 S. Ferdon Blvd,Crestview,FL,32536,(850) 682-2721
Gary Smith Ford Inc,http://www.garysmithfords.com,#1 Beal Parkway,Fort Walton Bch,FL,32548,(888) 814-7437
Nick Nicholas Ford Lincoln,http://www.nicknicholasford.net,2440 N.W. Highway 19,Crystal River,FL,34428,(352) 795-7371
Kisselback Ford,http://www.kisselbackford.net,1118 13th Street,Saint Cloud,FL,34769,(407) 892-2141
Gary Yeomans Ford Lincoln,http://www.yeomansford.com,1420 North Tomoka Farms Road,Daytona Beach,FL,32124,(866) 200-5089
Mullinax Ford,http://www.mullinaxfordnsb.com,2317 S.R. 44,New Smyrna Beach,FL,32168,(866) 511-8666
Palm Coast Ford,http://www.palmcoastfordonline.com,1150 Palm Coast Parkway,Palm Coast,FL,32137,(386) 447-3380
Grieco Ford of Delray Beach,http://www.griecofordofdelraybeach.com,1311 Linton Boulevard,Delray Beach,FL,33444,(561) 278-0303
Wayne Akers Ford Inc.,http://www.wayneakers.net,2000 10th Avenue North,Lake Worth,FL,33461,(800) 749-8875
Pompano Ford Lincoln  Inc.,http://www.pompanoford.com,2741 N. Federal Highway,Pompano Beach,FL,33064,(954) 782-8110
AutoNation Ford Margate,http://www.autonationford-margate.com,5401 West Copans Road,Margate,FL,33063,(954) 972-7200
Al Packer Ford Lincoln,http://www.alpackerford.net,1530 North Military Trail,West Palm Beach,FL,33409,(561) 689-6550
Mullinax Ford of Palm Beach,http://www.mullinaxfordpalmbeach.com,1210 Northlake Blvd.,Lake Park,FL,33403,(888) 856-1675
Englewood Ford,http://www.englewood-ford.net,1908 South McCall Rd.,Englewood,FL,34223,(941) 475-5444
Coconut Point Ford,http://www.coconutpointfordestero.com,22400 South Tamiami Trail,Estero,FL,33928,(239) 498-3673
Sam Galloway Ford Lincoln,http://www.sgallowayford.com,1800 Boy Scout Drive,Fort Myers,FL,33907,(239) 936-3673
Tamiami Ford Inc,http://www.tamiamiford.net,1471 Airport Pulling Rd North,Naples,FL,34104,(239) 643-3673
LaBelle Ford,http://www.labelleford.net,851 South Main Street,La Belle,FL,33935,(863) 675-1686
Sunrise Ford,http://www.sunfordford.com,5435 South Us Highway 1,Fort Pierce,FL,34982,(772) 461-6000
Velde Ford Inc,http://www.velde-ford.com,488 U.S.  HWY #1,Vero Beach,FL,32962,(772) 569-3400
Advantage Ford of Stuart,http://www.advantagefordstuartfl.com,4000 SE Federal Hwy,Stuart,FL,34997,(772) 287-0955
Garber Ford  Inc.,http://www.garberford.net,3380 Highway 17,Green Cove Springs,FL,32043,(904) 264-2442
AutoNation Ford Jacksonville,http://www.autonationford-jacksonville.com,10720 Phillips Highway,Jacksonville,FL,32256,(904) 292-3325
AutoNation Ford Lincoln Orange Park,http://www.autonationfordlincoln-orangepark.com,7700 Blanding Blvd,Jacksonville,FL,32244,(904) 777-3673
Bozard Ford-Lincoln,http://www.bozardford.net,540 Outlet Mall Blvd,Saint Augustine,FL,32084,(904) 824-1641
Duval Ford,http://www.duvalford.net,1616 Cassat Ave,Jacksonville,FL,32210,(904) 387-6541
Beck Ford Lincoln,http://www.beckfordlinc.com,420 N. Palm Ave.,Palatka,FL,32177,(386) 328-8881
Coggin Ford,http://www.cogginfordjacksonville.com,9650 Atlantic Boulevard,Jacksonville,FL,32225,(904) 725-3060
Havana Ford,http://www.havanaford.com,Us Hwy 27 South,Havana,FL,32333,(850) 539-6565
Tallahassee Ford Lincoln,http://www.fordoftallahassee.com,243 North Magnolia Drive,Tallahassee,FL,32301,(850) 877-1171
Ford of Ocala  Inc.,http://www.fordocala.net,2816 NW Pine Avenue,Ocala,FL,34475,(888) 255-1599
Paul Clark Ford,http://www.paulclarkfordofyulee.com,464046 State Road 200,Yulee,FL,32097,(904) 225-3673
Duncan Ford Lincoln,http://www.duncanfordkeywest.com,1618 Roosevelt Blvd.,Key West,FL,33040,(305) 294-5126
Walt's Live Oak F-M  Inc.,http://www.waltsliveoakford.com,1109 North Ohio Avenue U.S. 129 North,Live Oak,FL,32060,(800) 814-0609
Timberland Ford,http://www.timberlandfordofflorida.com,2441 South Byron Butler Parkway,Perry,FL,32348,(850) 584-6178
Gilbert Ford,http://www.gilbert-ford.com,3175  Highway 441 South,Okeechobee,FL,34974,863-763-2121
AutoNation Ford Panama City,http://www.autonationford-panamacity.com,730 West 15th Street,Panama City,FL,32401,(850) 784-0400
