Dealer Name,website,street,city,state,zip,phone
Lee Motor Company,http://www.leemtrco.com,Hwy 212 East,Dawson,MN,56232,(320) 769-2365
Schwieters Ford of Montevideo  Inc.,http://www.schwietersford.com,2207 East Highway 7,Montevideo,MN,56265,(320) 269-5565
Detroit Lakes Ford,http://www.detroitlakesford.com,1389 Wenner Road,Detroit Lakes,MN,56501,(218) 847-2601
Muscatell Burns Ford,http://www.muscatellford.com,Highway 10 Box 39,Hawley,MN,56549,(218) 483-3356
Sonju Ford,http://www.sonjuford.com,893 Scenic Drive,Two Harbors,MN,55616,(218) 834-2101
Ford of Hibbing,http://www.fordofhibbingmn.com,2627 13th Avenue East,Hibbing,MN,55746,(218) 262-3881
Madelia Ford,http://www.madeliaford.net,601 E. Main Street,Madelia,MN,56062,(507) 642-3268
R C Bliss Inc,http://www.blissford.com,901 Lyndale Ave N,Faribault,MN,55021,(507) 334-6478
Factor Motors Inc.,http://www.factormotors.com,112 E. Minnesota Street,Le Center,MN,56057,(507) 357-2248
Zumbrota Ford,http://www.zumbrotafordofmn.com,1660 Main St,Zumbrota,MN,55992,(800) 761-6096
Nelson Auto Center  Inc.,http://www.nelsonford.com,2228 College Way Fergus Falls,Fergus Falls,MN,56537,(218) 998-8878
Valu Ford,http://www.valufordmorris.com,205 South Highway 9,Morris,MN,56267,(800) 568-5431
Rapid Ford,http://www.rapidford.net,1510 Pokegama Avenue South,Grand Rapids,MN,55744,(218) 326-0551
C & M Ford Sales  Inc.,http://www.candmford.com,702 N. Atlantic Avenue,Hallock,MN,56728,(218) 843-2652
Red Wing Ford,http://www.fordofredwing.com,3538 Highway 61 West,Red Wing,MN,55066,(651) 388-1170
Kohls Weelborg Ford  Inc.,http://www.mykwford.com,1307 E Bridge Street,Redwood Falls,MN,56283,(800) 658-2324
Wherley Motors Inc.,http://www.wherleymotors.net,309 5th Street,International Falls,MN,56649,(218) 283-8486
Tom Heffernan Ford Inc.,http://www.tomheffernanford.com,310 N Lake Shore Drive,Lake City,MN,55041,(651) 345-5313
Mankato Ford Inc,http://www.mankatoford.net,1935 Madison Avenue,Mankato,MN,56001,(507) 387-3454
Chuck Spaeth Ford  Inc.,http://www.spaethford.com,1224 North Broadway,New Ulm,MN,56073,(866) 598-1095
Kruse Ford Lincoln  Inc.,http://www.kruseford.net,1651 East College Drive,Marshall,MN,56258,(507) 537-0313
Park Rapids Ford,http://www.parkrapidsford.com,1205 Park Avenue South,Park Rapids,MN,56470,(866) 807-5337
Thief River Ford  Inc.,http://www.thiefriverfordinc.com,802 3rd Street West,Thief River Falls,MN,56701,(218) 681-2660
Roseau County Ford,http://www.roseaucountyford.com,406 5th Avenue SW,Roseau,MN,56751,(218) 463-3673
Higley Ford Sales Co.,http://www.higleyford.com,1065 3rd Avenue,Windom,MN,56101,(507) 831-3131
