Dealer Name,website,street,city,state,zip,phone
Prince Ford  Inc.,http://www.princeforddouglas.com,109 West Green Highway,Douglas,GA,31533,(912) 384-2600
Robbie Roberson Ford  Inc.,http://www.robbierobersonford.net,2825 Memorial Dr.,Waycross,GA,31503,(912) 283-3131
Angela Krause Ford Lincoln of Alpharetta,http://www.angelakrauseford.net,1575 Mansell Road,Alpharetta,GA,30009,(770) 649-5100
Nalley Ford Sandy Springs,http://www.nalleyfordsandyspringsofatlanta.com,7555 Roswell Road,Atlanta,GA,30350,(770) 677-0700
Billy Howell Ford Lincoln  Inc.,http://www.billyhowell-ford.net,1805 Atlanta Highway,Cumming,GA,30040,(770) 887-2311
Hennessy Ford Lincoln Atlanta,http://www.hennessyfordatlanta.com,5675 Peachtree Industrial Boulevard,Atlanta,GA,30341,(770) 621-0200
Peach State Truck Center,http://www.peachstateford.com,6535 Crescent Drive,Norcross,GA,30091,(770) 449-5300
Gwinnett Place Ford Lincoln,http://www.gwinnettfordatlanta.com,3230 Satellite Boulevard,Duluth,GA,30096,(770) 476-2090
Mall of Georgia Ford,http://www.mallofgaford.com,4525 Nelson Brogdon Boulevard,Buford,GA,30518,(866) 431-8049
AutoNation Ford Marietta,http://www.autonationford-marietta.com,869 Cobb Parkway South,Marietta,GA,30060,(770) 422-1100
Jim Tidwell Ford Inc,http://www.tidwellfordatlanta.net,2205 Barrett Lakes Boulevard,Kennesaw,GA,30144,(866) 766-2370
Wade Ford Inc,http://www.wadeford.net,3860 S Cobb Drive,Smyrna,GA,30080,(770) 436-1200
Five Star Ford Stone Mountain  LLC,http://www.fivestarfordofstonemtn.net,3800 Highway 78,Snellville,GA,30039,(678) 344-3300
John Bleakley Ford Inc,http://www.johnbleakley.net,870 Thornton Road,Lithia Springs,GA,30122,(770) 941-9000
Greene Ford,http://www.greenefordgainesville.com,2365 Browns Bridge Road,Gainesville,GA,30504,(770) 532-5620
Hardy Family Ford,http://www.hardyforddallas.com,1255 Charles Hardy Parkway,Dallas,GA,30157,(770) 445-8891
Loganville Ford,http://www.loganvilleford.com,3460 Highway 78,Loganville,GA,30052,(770) 554-9994
Sunbelt Ford of Americus  Inc.,http://www.sunbeltamericus.com,1710 Highway 280 East,Americus,GA,31709,(229) 924-2702
Sunbelt Ford of Cordele  Inc.,http://www.sunbeltcordele.com,2511 16th Avenue East,Cordele,GA,31015,(229) 276-0607
Southland Ford Inc,http://www.sford.com,801 North Street,Ashburn,GA,31714,(229) 567-3301
Fitzgerald Ford and Lincoln,http://www.fitzford.com,161 Benjamin H. Hill Road,Fitzgerald,GA,31750,(229) 423-8787
Athens Ford,http://www.fordathens.net,4260 Atlanta Highway,Athens,GA,30606,(706) 354-1130
Jefferson Motor Co,http://www.jeffersonmotorco.com,141 Lee Street,Jefferson,GA,30549,(706) 367-5217
Billy Cain Ford  Inc.,http://www.billycainford.net,4191 Maysville Road,Commerce,GA,30529,(706) 335-3105
Akins Ford,http://www.akinsautos.com,220 West May Street,Winder,GA,30680,(866) 204-8524
Casey Jackson Ford  LLC,http://www.caseyjacksonford.com,1435 E. Main Street,Royston,GA,30662,(706) 245-9241
Youngblood Motor Co Inc,http://www.youngbloodmotor.com,1600 Athens Highway,Madison,GA,30650,(706) 342-2242
Allan Vigil Ford Lincoln  Inc.,http://www.allanvigilford.net,6790 Mt. Zion Boulevard,Morrow,GA,30260,(855) 208-5623
AutoNation Ford Lincoln Union City,http://www.autonationfordlincoln-unioncity.com,4355 Jonesboro Road,Union City,GA,30291,(770) 964-9801
Allan Vigil Ford of Fayetteville  Inc.,http://www.allanvigilfordoffayetteville.net,275 N. Glynn Street,Fayetteville,GA,30214,(770) 461-1151
Courtesy Ford,http://www.courtesyfordconyers.com,1636 Dogwood Drive,Conyers,GA,30013,(770) 922-2700
Legacy Ford,http://www.legacyfordmcdonough.com,413 Industrial Blvd.,McDonough,GA,30253,(770) 914-2800
Gerald Jones Ford Lincoln,http://www.geraldjonesfordaugusta.com,3480 Wrightsboro Road,Augusta,GA,30909,(706) 738-8000
Fairway Ford Inc,http://www.fairwayfordaugusta.com,4333 Washington Road,Evans,GA,30809,(706) 854-9200
William Mizell Ford  Inc.,http://www.mizellford.net,330 Highway 25 North,Waynesboro,GA,30830,(706) 554-2114
Franklin's Spring Creek Ford  LLC,http://www.franklinsspringcreekfordcolquitt.com,228 West Crawford Street,Colquitt,GA,39837,(229) 758-3381
Mitchell County Ford,http://www.mitchellcountyford.com,231 US 19 Highway North,Camilla,GA,317791311,(229) 336-9002
Thomaston Ford,http://www.thomastonfordinc.com,1011 Highway 19 North,Thomaston,GA,30286,(706) 648-2191
Trophy Ford,http://www.trophyfordofforsyth.com,288 Harold G. Clark Parkway,Forsyth,GA,31029,(478) 994-7966
Speedway Ford,http://www.speedwayford.net,1710 North Expressway,Griffin,GA,30223,(770) 229-1600
Vidalia Ford Lincoln,http://www.fordofvidalia.com,2607 First Street East,Vidalia,GA,30474,(912) 537-3673
Blue Ridge North Georgia Ford,http://www.blueridgenorthgafordcars.com,7525 East Appalachian Highway,Blue Ridge,GA,30513,(706) 632-8900
Ronnie Thompson Ford,http://www.ronniethompsonford.com,130 Coosawattee Drive,East Ellijay,GA,30539,(866) 515-3673
Covington Ford  Inc.,http://www.covingtonford.net,9101 Dr. Martin Luther King  Jr Ave,Covington,GA,30014,(770) 786-3432
Pugmire Ford of Carrollton,http://www.pugmirefordcarrollton.com,One Ford Way,Carrollton,GA,30116,(770) 832-2457
Don Rich Ford Co Inc,http://www.donrichford.com,221 East Montgomery Street,Villa Rica,GA,30180,(770) 459-5132
Kings Colonial Ford Inc,http://www.kingscolonialford.net,3565 Community Rd,Brunswick,GA,31520,(912) 264-6400
Mike Murphy Ford of Darien,http://www.mikemurphyforddarien.com,13452 Highway 251,Darien,GA,31305,(912) 437-3673
Chestatee Ford,http://www.chestateeford.net,44 Lumpkin County Parkway,Dahlonega,GA,30533,(706) 864-6504
Jeff Smith Ford,http://www.jeffsmithford.com,230 Highway 49 North,Byron,GA,31008,(478) 956-4007
Five Star Ford Lincoln,http://www.fivestarfordga.net,900 Russell Parkway,Warner Robins,GA,31088,(478) 922-9131
Nextran Truck Center-Macon,http://www.nextranfordcommercialtrucks.com,2855 Broadway,Macon,GA,31206,(478) 784-3100
Perry Ford,http://www.perrygaford.com,2010 US Highway 41 South,Perry,GA,31069,(478) 987-2411
Riverside Ford Lincoln,http://www.riversidemacon.com,2089 Riverside Drive,Macon,GA,31204,(478) 464-2900
Brannen Motor Company,http://www.brannenmotors.com,I-75 And GA 230,Unadilla,GA,31091,(478) 627-3221
Mike Fitzpatrick Ford  Inc.,http://www.fitzpatrickfordnewnan.com,238 Bullsburo Drive,Newnan,GA,30263,(770) 502-3673
Duvall Ford Company Inc,http://www.duvallautomotivegp.com,US Highway 441 South,Clayton,GA,30525,(706) 782-4231
Mike Jones Ford Lincoln,http://www.mikejonesford.net,400 Walmart Court,Eastanollee,GA,30538,(706) 886-0466
Billy Cain Ford-Lincoln of Cornelia  Inc.,http://www.billycainfl.com,1039 North Main Street,Cornelia,GA,30531,(706) 778-2121
Jacky W Jones Ford  Inc.,http://www.jackyjones.com,2742 Highway 129 South,Cleveland,GA,30528,(866) 681-8763
Ed Murdock Ford,http://www.edmurdockford.com,86 North Fairview Road,Lavonia,GA,30553,(706) 356-1933
Way Brothers,http://www.waybrothersford.com,530 West Broad Street,Hawkinsville,GA,31036,(478) 892-9141
Dublin Ford Lincoln,http://www.dublinford.net,2265 Veterans Blvd.,Dublin,GA,31021,(478) 272-0511
Childre Ford  Inc.,http://www.childrefordinc.com,1207 S. Harris St.,Sandersville,GA,31082,(478) 552-8200
Roberts Ford Trucks,http://www.robertstrucks.com,501 Bourne Avenue,Garden City,GA,31408,(912) 964-5207
J.C. Lewis Ford  LLC,http://www.jcmotor.com,9505 Abercorn Street,Savannah,GA,31406,(800) 673-9319
J.C. Lewis Ford Hinesville,http://www.jclewisfordhinesville.com,305 W. Oglethorpe Highway,Hinesville,GA,31313,(912) 368-3505
Butler Ford  Inc.,http://www.butlerfordinc.com,2631 North Columbia Street,Milledgeville,GA,31061,(478) 453-9391
Metter Ford,http://www.metterford.net,125 Oak Tree Road,Metter,GA,30439,(912) 685-2141
J.C. Lewis Ford Lincoln,http://www.jclewisfordlincoln.com,12130 Highway 301 South,Statesboro,GA,30458,(912) 681-3800
Redding Swainsboro Ford Lincoln,http://www.swainsboroford.net,122 Kite Road,Swainsboro,GA,30401,(478) 237-7811
Thomasville Ford Lincoln,http://www.thomasvillefordga.com,1515 East Jackson Street,Thomasville,GA,31792,(229) 226-5133
Sylvania Ford  Inc.,http://www.sylvaniaford.net,US 301 Bypass,Sylvania,GA,30467,(800) 241-5451
