Dealer Name,website,street,city,state,zip,phone
Puente Hills Ford,http://www.puentehillsford.net,17340 E. Gale Ave.,City Of Industry,CA,91748,(626) 283-6745
Carmenita Truck Center,http://www.carmenitaford.net,13443 E. Freeway Dr.,Santa Fe Springs,CA,90670,(888) 710-7753
Sunrise Ford of North Hollywood,http://www.metrofordnohollywood.com,5500 Lankershim Blvd.,North Hollywood,CA,91601,(818) 980-9800
Norm Reeves Ford Lincoln,http://www.NormReeves-Ford.net,18900 Studebaker Road,Cerritos,CA,90703,(562) 405-3545
Airport Marina Ford,http://www.airportmarinaford.net,5880 Centinela Ave.,Los Angeles,CA,90045,(310) 574-2641
Ken Grody Ford,http://www.kengrodyfordbuenapark.com,6211 Beach Blvd.,Buena Park,CA,90621,(888) 289-3596
Colley Ford Auto Center,http://www.colleyford.net,1945 Auto Center Drive,Glendora,CA,91740,(909) 592-4131
McCoy & Mills Ford,http://www.mccoymillsford.com,700 W Commonwealth,Fullerton,CA,92832,(855) 710-0183
Caruso Ford Lincoln,http://www.carusofordoflongbeach.com,3500 Cherry Ave.,Long Beach,CA,90807,(562) 426-3301
South Bay Ford Lincoln,http://www.southbayfordca.com,5100 Rosecrans Avenue,Hawthorne,CA,90250,(888) 280-6882
Worthington Ford,http://www.worthingtonfordnewcars.com,2950 Bellflower Boulevard,Long Beach,CA,90815,(562) 420-3333
Santa Monica Ford Lincoln,http://www.santamonicaford.net,1230 Santa Monica Blvd.,Santa Monica,CA,90404,(310) 451-1588
Galpin Ford,http://www.losangelesford.com,15505 Roscoe Boulevard,North Hills,CA,91343,(818) 787-3800
Fairway Ford,http://www.go2fairway.com,1350 E. Yorba Linda,Placentia,CA,92870,(866) 863-2479
AutoNation Ford Torrance,http://www.autonationford-torrance.com,3111 Pacific Coast Highway,Torrance,CA,90505,(310) 784-4700
David Wilson's Villa Ford,http://www.davidwilsonvillaford.com,2550 N. Tustin Ave.,Orange,CA,92865,(714) 702-1645
David Wilson's Ford of Orange,http://www.davidwilsonsford.com,1350 W. Katella Ave.,Orange,CA,92867,(888) 845-9214
Chino Hills Ford,http://www.chinoford.com,4480 Chino Hills Parkway,Chino,CA,91710,(909) 203-5700
Ford of Upland,http://www.uplandford.com,555 W. Foothill Blvd.,Upland,CA,91786,(909) 946-5555
Vista Ford Lincoln,http://www.vistaford.net,21501 Ventura Blvd,Woodland Hills,CA,91364,(818) 884-7600
Huntington Beach Ford,http://www.huntingtonbeachford.net,18255 Beach Boulevard,Huntington Beach,CA,92648,(714) 842-6611
AutoNation Ford Lincoln Tustin,http://www.autonationfordlincoln-tustin.com,2 Auto Center Dr,Tustin,CA,92782,(714) 832-3300
Theodore Robins Inc.,http://www.robinsford.net,2060 Harbor Blvd,Costa Mesa,CA,92627,(888) 865-8246
Tuttle-Click Ford Lincoln,http://www.tuttleclickford.com,43 Auto Center Drive,Irvine,CA,92618,(949) 346-8178
Hemborg Ford,http://www.hemborgford.net,1900 Hamner Avenue,Norco,CA,92860,(951) 737-6151
Santa Margarita Ford,http://www.santamargarita.org,30031 Santa Margarita Parkway,Rancho Santa Margarita,CA,92688,949 459 3185
Citrus Motors,http://www.citrusford.com,1375 Woodruff Way,Ontario,CA,91761,(855) 451-7126
Tuttle Click's Capistrano Ford,http://www.capistranoford.net,33301 Camino Capistrano,San Juan Capistrano,CA,92675,(949) 240-7000
Transwest Truck Center,http://www.transwestford.com,10150 Cherry Ave.,Fontana,CA,92335,(909) 770-5730
Fritts Ford,http://www.frittsfordriverside.com,8000 Auto Drive,Riverside,CA,92504,(951) 687-2121
Mullahey Ford,http://www.mullaheyfordag.com,330 Traffic Way,Arroyo Grande,CA,93420,(805) 481-3673
Perry Ford Lincoln,http://www.perryfordofsanluis.com,12200 Los Osos Valley Road,San Luis Obispo,CA,93405,(805) 544-5200
Santa Maria Ford Lincoln,http://www.santamariaford.net,1035 E. Battles Road,Santa Maria,CA,93454,(805) 925-2445
Paso Robles Ford,http://www.pasoford.com,2401 Oakwood Street,Paso Robles,CA,93446,(805) 239-3673
Auburn Ford,http://www.auburnford.net,1650 Grass Valley Hwy,Auburn,CA,95603,(888) 823-6591
Future Ford Lincoln,http://www.futureford.net,650 Auto Mall Drive,Roseville,CA,95661,(916) 969-3600
Folsom Lake Ford,http://www.folsomlakeford.com,12755 Folsom Blvd.,Folsom,CA,95630,(916) 353-2000
Future Ford,http://www.futurefordofsacramento.net,4625 Madison Avenue,Sacramento,CA,95841,(916) 331-7600
Harrold Ford,http://www.harroldford.net,1535 Howe,Sacramento,CA,95825,(916) 922-1535
Jim Burke Ford,http://www.jimburkeford.com,2001 Oak Street,Bakersfield,CA,93301,(661) 328-3600
Gosch Ford Hemet,http://www.goschfordhemet.biz,150 Carriage Circle,Hemet,CA,92545,(951) 658-3188
Redlands Ford,http://www.redlandsford.net,1121 West Colton Avenue,Redlands,CA,92374,(888) 457-3673
Raceway Ford,http://www.raceford.com,5900 Sycamore Canyon Blvd.,Riverside,CA,92507,(800) 218-7885
Palm Springs Ford-Lincoln,http://www.palmspringmotors.com,69200 Highway 111,Cathedral City,CA,92234,(760) 328-2102
Fairview Ford Sales Inc,http://www.fairviewfordinc.com,292 North G Street,San Bernardino,CA,92410,(800) 954-0668
Mojave Ford of Barstow,http://www.mojavefordbarstow.net,1010 W. Main St.,Barstow,CA,92311,(760) 256-2241
Bishop Ford,http://www.bishopford.net,1440 N. Highway 6,Bishop,CA,93514,(760) 873-4291
Larry Green Ford,http://www.larrygreenford.com,410 E. Hobsonway,Blythe,CA,92225,(760) 921-3673
Bill Brandt Ford Inc.,http://www.brandtford.com,8100 Brentwood Blvd,Brentwood,CA,94513,(925) 634-3551
Rio Vista Ford  Inc.,http://www.riovistaford.com,1010 Highway 12,Rio Vista,CA,94571,(707) 374-6411
Tracy Ford,http://www.newtracyford.com,3500 Auto Plaza Way,Tracy,CA,95304,(209) 835-4821
Big Valley Ford Lincoln,http://www.bigvalleyford.biz,3282 Auto Center Circle,Stockton,CA,95212,(800) 871-8112
Phil Waterford's Manteca Ford,http://www.mantecafm.com,555 North Main Street,Manteca,CA,95336,(209) 239-3561
Jim Vreeland Ford,http://www.jimvreelandford.net,340 East Hwy 246,Buellton,CA,93427,(805) 688-7760
Perry Ford,http://www.perryfordsantabarbara.net,440 Hitchcock Way,Santa Barbara,CA,93105,(888) 880-0536
Robinson Ford Sales  Inc.,http://www.robinsonford.net,1777 N. Imperial Ave,Calexico,CA,92231,(760) 357-3141
El Centro Motors,http://www.elcentromotors.net,1520 Ford Drive,El Centro,CA,92243,(760) 336-2100
Zumwalt Ford,http://www.zumwaltford.net,21 South Main Street,Saint Helena,CA,94574,(707) 963-2771
Hansel Ford,http://www.hanselfordlinc.com,3075 Corby Avenue,Santa Rosa,CA,95407,(877) 399-2943
W C Sanderson Ford,http://www.wcsandersonford.com,453 Healdsburg Ave.,Healdsburg,CA,95448,(707) 433-3318
Henry Curtis Ford,http://www.henrycurtisfordca.com,1120 Auto Center Dr,Petaluma,CA,94952,(877) 399-2924
Ken Grody Ford - Carlsbad,http://www.kengrodyautogroup.com,5555 Paseo Del Norte,Carlsbad,CA,92008,(800) 748-7303
Encinitas Ford,http://www.buyyourforddirect.com,1424 Encinitas Blvd,Encinitas,CA,92024,(760) 753-6286
North County Ford,http://www.northcountyford.net,450 W. Vista Way,Vista,CA,92083,(760) 945-9900
Ford of Escondido,http://www.fordofescondido.net,1717 Auto Park Way South,Escondido,CA,92029,877-592-7525
Perry Ford,http://www.perryford.net,12740 Poway Road,Poway,CA,92064,(858) 748-1400
Kearny Pearson Ford,http://www.kearnymesaford.net,7303 Clairemont Mesa Blvd,San Diego,CA,92111,(858) 212-0241
Mossy Ford,http://www.mossyford.net,4570 Mission Bay Dr,San Diego,CA,92109,(858) 205-1722
Penske Ford,http://www.penskeford.com,8970 La Mesa Boulevard,La Mesa,CA,91942,(619) 464-7777
Gosch Ford Temecula,http://www.goschfordtemecula.biz,26895 Ynez Road,Temecula,CA,92591,(951) 699-1302
Fiesta Ford  Inc.,http://www.fiestafordinc.com,78990 Varner Rd.,Indio,CA,92203,(760) 772-8000
Yucca Valley Ford Center,http://www.yuccavalleyford.net,57927 29 Palms Hwy,Yucca Valley,CA,92284,(800) 945-1866
Country Ford Trucks,http://www.countryfordtrucks.com,1720 Herndon Road,Ceres,CA,95307,(209) 541-3673
Price Ford of Turlock,http://www.pricefordofturlock.net,5200 N. Golden State Blvd.,Turlock,CA,95382,(209) 669-5200
Heritage Ford,http://www.heritagefordmodesto.net,2100 Sisk Road,Modesto,CA,95350,(866) 798-9472
McAuley Ford,http://www.mcauleyford.com,250 El Circulo Ave.,Patterson,CA,95363,(209) 892-3341
Tom Hillier Ford,http://www.tomhillierford.com,3000 McHenry Avenue,Escalon,CA,95320,(209) 838-3535
Haidlen Ford  Inc.,http://www.haidlenford.net,1355 East f Street,Oakdale,CA,95361,(209) 847-0356
Simi Valley Ford,http://www.simivalleyford.net,2440 First Street,Simi Valley,CA,93065,(805) 583-0333
AutoNation Ford Valencia,http://www.autonationford-valencia.com,23920 Creekside Road,Valencia,CA,91355,(661) 255-6600
DCH Ford of Thousand Oaks,http://www.dchfordofthousandoaks.net,3810 Thousand Oaks,Thousand Oaks,CA,91362,(805) 497-2711
Ed Wittmeier Ford Lincoln,http://www.wittmeierauto.com,2288 Forest Avenue,Chico,CA,95928,(530) 895-8181
Oroville Ford  Inc.,http://www.orovilleford.com,1350 Oro Dam Blvd.,Oroville,CA,95965,(530) 533-3313
Corning Ford,http://www.fordofcorning.com,2280 Short Drive,Corning,CA,96021,(530) 824-5434
Gridley Country Ford  Inc.,http://www.gridleyfordsite.com,1709 Highway 99,Gridley,CA,95948,(530) 846-4724
Sunrise Ford,http://www.sunriseforddirect.com,16005 Valley Blvd.,Fontana,CA,92335,(909) 822-4401
Silva Ford,http://www.bobsilvaford.net,200 Madera Ave.,Madera,CA,93637,(559) 674-6771
Razzari Ford,http://www.fordrazzari.com,1234 Auto Center,Merced,CA,95340,(209) 383-3673
Perry Ford of National City,http://www.perryfordonline.com,2050 National City Blvd.,National City,CA,91950,(844) 339-2256
Fuller Ford,http://www.thinkfullerford.com,560 Auto Park Drive,Chula Vista,CA,91911,(619) 656-2500
El Cajon Ford,http://www.elcajonmotors.com,1595 E Main,El Cajon,CA,92021,(619) 579-8888
Future Ford of Clovis,http://www.futurefordclovis.net,920 West Shaw Avenue,Clovis,CA,93612,(866) 875-7137
Lithia Ford Lincoln of Fresno,http://www.lithiafordoffresno.com,195 East Auto Center Drive,Fresno,CA,93710,(877) 332-9936
Swanson - Fahrney Ford,http://www.swansonfahrneyford.com,3105 Highland Ave,Selma,CA,93662,(559) 896-4121
James Ford Inc,http://www.jamesfordinc.com,100 Seymour Street,Half Moon Bay,CA,94019,(650) 726-4496
Fremont Ford,http://www.fremontforddirect.com,39700 Balentine Drive,Newark,CA,94560,(510) 651-5600
Lake Elsinore Ford,http://www.lakeelsinoreford.net,31500 Auto Center,Lake Elsinore,CA,92530,(951) 471-4100
Hoblit Motors,http://www.hoblitford.com,5th & 6th On Main Street,Colusa,CA,95932,(530) 458-2151
Geweke Ford,http://www.larrygewekeford.net,871 E. Onstott Road,Yuba City,CA,95991,(530) 821-2121
Ron DuPratt Ford,http://www.duprattford.com,1320 North 1st Street,Dixon,CA,95620,(877) 460-9579
Team Ford,http://www.teamfordwoodland.com,346 Main Street,Woodland,CA,95695,(530) 662-2817
Downtown Ford Sales,http://www.dtfords.com,525 North 16th Street,Sacramento,CA,95811,(916) 442-6931
Elk Grove Ford,http://www.elkgroveford.net,9645 Auto Center Drive,Elk Grove,CA,95757,(916) 478-7000
Visalia Ford,http://www.visaliaford.net,1300 E. Mineral King Avenue,Visalia,CA,93292,(559) 625-1000
Keller Ford Lincoln,http://www.kellerfordhanford.com,1073 W. Cadillac Lane,Hanford,CA,93230,(559) 584-5531
Monarch Ford,http://www.monarchford.net,132 North D Street,Exeter,CA,93221,(559) 592-3800
Will Tiesiera Ford  Inc.,http://www.willtiesieraford.com,2101 East Cross Street,Tulare,CA,93274,(559) 688-7471
Mission Valley Ford Truck Sales,http://www.missionvalleyford.net,780 East Brokaw Road,San Jose,CA,95112,(408) 933-2300
Sunnyvale Ford Lincoln,http://www.fordofsunnyvale.com,650 East El Camino Real,Sunnyvale,CA,94087,(855) 427-9615
Frontier Ford,http://www.frontierfordsantaclara.net,3701 Stevens Creek Blvd.,Santa Clara,CA,95051,(408) 241-1800
Capitol Ford,http://www.capitolfordsanjose.com,919 Capitol Expressway Auto Mall,San Jose,CA,95136,(888) 600-9538
Harper Motors,http://www.harperfordcountry.net,4800 Hwy. 101 North,Eureka,CA,95503,(707) 443-7311
Porterville Ford,http://www.portervilleford.net,701 N. Main Street,Porterville,CA,93257,(559) 784-6000
Santos Ford Lincoln - Merc,http://www.santosford.net,617 West Pacheco Highway,Los Banos,CA,93635,(888) 428-4909
The Ford Store Morgan Hill,http://www.fordstoremorganhill.net,17045 Condit Rd.,Morgan Hill,CA,95037,(408) 782-8201
Mid Bay Ford Lincoln,http://www.midbayfordwatsonville.com,550 Auto Center Drive,Watsonville,CA,95076,(831) 288-6294
Tiffany Motor Company,http://www.tiffanyford.com,300 Gateway Drive,Hollister,CA,95023,(831) 637-4461
Salinas Valley Ford,http://www.salinasvford.com,1100 Auto Center Circle,Salinas,CA,93907,(831) 444-4444
North Bay Ford,http://www.northbayfordlinc.com,1999 Soquel Avenue,Santa Cruz,CA,95062,(831) 457-5858
Cypress Coast Ford / Lincoln,http://www.cypresscoastford.com,#4 Geary Plaza,Seaside,CA,93955,(831) 899-8300
Redwood Ford,http://www.ukiahford.net,1170 S. State St.,Ukiah,CA,95482,(707) 468-0091
Antelope Valley Ford Lincoln,http://www.avford1.com,1155 Auto Mall Drive,Lancaster,CA,93534,(888) 814-5108
Kieffe & Sons Ford,http://www.kieffeandsonsford.com,16400 Sierra Hwy,Mojave,CA,93501,(661) 824-2477
Vista Ford Lincoln of Oxnard,http://www.vistaoxnard.com,1501 Auto Center Drive,Oxnard,CA,93036,(805) 983-6511
Ford of Ventura  Inc.,http://www.fordofventura.com,3440 East Main St.,Ventura,CA,93003,(805) 642-6701
Susanville Ford,http://www.susanvillefordinc.com,704 Richmond Road,Susanville,CA,96130,(530) 257-5092
Crown Ford,http://www.crownfordofredding.com,555 West Cypress,Redding,CA,96001,(530) 241-4321
Jim Charlon Ford,http://www.jimcharlonford.us,269 South China Lake Blvd.,Ridgecrest,CA,93555,(760) 371-1331
Sunland Ford Inc.,http://www.sunlandfordinc.com,15330 Palmdale Road,Victorville,CA,92392,(760) 241-7751
Sonora Ford,http://www.fordofsonora.com,13254 Mono Way,Sonora,CA,95370,(209) 532-5593
Jim Wilson Motors,http://www.jimwilsonmotors.net,1545 South Main Street,Yreka,CA,96097,(800) 675-3673
