Dealer Name,website,street,city,state,zip,phone
Moser Motor Sales,http://www.mosermotorsales.net,218 W Main St,Berne,IN,46711,(260) 589-2171
Tom Kelley Ford,http://www.tomkelleyford.com,1341 S. 13th St.,Decatur,IN,46733,(260) 724-8526
Family Ford of Bluffton,http://www.familyfordofblufftonin.com,970 N. Main Street,Bluffton,IN,46714,(260) 824-2300
Crain Ford Inc,http://www.crain-ford.com,510 Huntington Avenue,Warren,IN,46792,(260) 375-3525
Ray Skillman Hoosier Ford  Inc.,http://www.rayskillmanhoosierford.net,333 Curry Dr.,Martinsville,IN,46151,(765) 342-3673
Southworth Ford  Inc.,http://www.southworthford.net,1430 North Baldwin Ave.,Marion,IN,46952,(765) 662-2561
D-Patrick Boonville Ford,http://www.boonvilleford.com,3100 Highway 62 West,Boonville,IN,47601,(812) 897-5838
Town & Country Ford,http://www.evansvilleford.com,7720 Lloyd Expressway,Evansville,IN,47715,(888) 257-2440
Champion Ford REO,http://www.championfordreo.net,3078 West State Road 66,Rockport,IN,47635,(812) 649-2990
D-Patrick Ford,http://www.dpatrickford.com,1100 E Walnut Street,Evansville,IN,47714,(812) 428-7800
Sternberg Ford,http://www.sternbergforddale.com,600 South Washington Street,Dale,IN,47523,(812) 937-4445
Ruxer Ford Lincoln  Inc.,http://www.ruxerford.com,123 Place Road - Hwy 231 S.,Jasper,IN,47546,(812) 482-1200
Bob Burkle Ford,http://www.bobburkleford.net,606 Main Street,Clay City,IN,47841,(812) 939-2168
Auto Park Ford of Bremen,http://www.autoparkford.com,1203 W. Plymouth St,Bremen,IN,46506,(574) 546-2727
Oliver Ford-Lincoln,http://www.oliverfordplymouth.com,1001 E. Jefferson St.,Plymouth,IN,46563,(574) 935-1001
Gurley-Leep Ford Lincoln,http://www.gurleyleepford.net,320 E Ireland Road,South Bend,IN,46614,(574) 291-6910
Jordan Ford,http://www.jordanfordauto.com,609 E. Jefferson,Mishawaka,IN,46545,(574) 259-1981
Eby Ford Sales  Inc.,http://www.ebyford.net,2714 Elkhart Road,Goshen,IN,46526,(574) 534-3673
Harold Zeigler Ford Lincoln,http://www.haroldzeigler.net,2525 Bypass Rd,Elkhart,IN,46514,(574) 294-1563
Rice Ford Lincoln Inc.,http://www.riceford.com,436 W County Road 250 North,Warsaw,IN,46582,(574) 267-8151
Rochester Ford-Lincoln  Inc.,http://www.rochesterfordinc.com,119 E Fourth Street,Rochester,IN,46975,(800) 634-4220
Best Ford  Inc.,http://www.bestfordknox.com,300 South Heaton Street,Knox,IN,46534,(888) 772-2181
Kerlin Motor Co Inc,http://www.kerlinmotors.com,State Road 15,Silver Lake,IN,46982,(260) 352-2162
Mike Raisor Ford,http://www.raisorford.com,2051 Sagamore Parkway,Lafayette,IN,47905,(765) 447-9444
Gutwein Motor Co Inc.,http://www.gutweinmotor.com,300 N Market Street,Monon,IN,47959,(888) 424-6613
Jim True Ford  Inc.,http://www.jimtrueford.com,11173 US Route 52 S.,Brookville,IN,47012,(765) 647-4151
Advantage Ford-Lincoln  Inc.,http://www.advantagefordsales.net,2350 Park Road,Connersville,IN,47331,(765) 825-0594
Haag Ford Sales  Inc.,http://www.haagfordsales.com,405 Eads Parkwy East,Lawrenceburg,IN,47025,(812) 537-3000
Struckman Ford  Inc.,http://www.struckmanford.net,811 North Buckeye Street,Osgood,IN,47037,(812) 689-4200
Don Meyer Ford  Inc.,http://www.donmeyerford.com,2010 N. Lincoln,Greensburg,IN,47240,(800) 939-6651
Wetzel Ford,http://www.wetzelford.net,4500 National Road East,Richmond,IN,47374,(765) 966-0505
Bill Estes Ford,http://www.billestesford.com,450 East Northfield Drive,Brownsburg,IN,46112,(317) 852-2231
Andy Mohr Ford Lincoln  Inc.,http://www.andymohrford.net,2713 East Main Street,Plainfield,IN,46168,(317) 839-6541
Pearson Ford,http://www.pearsonford.org,10650 North Michigan Road,Zionsville,IN,46077,(855) 385-8310
Gene Lewis Ford Inc,http://www.genelewisford.com,1515 Indianapolis Ave,Lebanon,IN,46052,(765) 482-0170
Community Ford  Inc.,http://www.communityford.info,201 Ford Drive,Mooresville,IN,46158,(317) 831-2750
Kenny Vice Ford Sales Inc,http://www.kennyviceford.net,120 South Washington Street,Ladoga,IN,47954,(765) 942-2511
Ray Skillman Ford  Inc.,http://www.rayskillmanfordgreenwood.com,1300 South U.S. 31,Greenwood,IN,46143,(317) 885-9800
Etter Ford,http://www.etterfordcrawfordsville.com,1401 Darlington Ave,Crawfordsville,IN,47933,(765) 362-5400
Matlock Ford,http://www.matlockford.com,2140 N Morton,Franklin,IN,46131,(800) 987-3673
Sauers Ford Lincoln,http://www.sauersfordmichigancity.com,3930 South Franklin Street,Michigan City,IN,46360,(219) 879-5381
Pine Ford Lincoln,http://www.pinefordlincoln.com,1522 East Lincolnway,La Porte,IN,46350,(219) 362-2102
Carriage Ford Inc,http://www.carriageford.com,908 East Lewis and Clark Parkway,Clarksville,IN,47129,(812) 284-4444
Jim ONeal Ford Inc,http://www.jimonealford.com,516 S Indiana Ave,Sellersburg,IN,47172,(812) 246-4441
Heritage Ford  Inc.,http://www.heritagefd.net,2075 Edsel Lane,Corydon,IN,47112,(800) 343-9191
Renner Motors  Inc.,http://www.rennermotors.net,3055 Central Avenue,Columbus,IN,47203,(812) 372-1561
Bob Poynter Ford  Inc.,http://www.bobpoynterfordofseymour.com,526 South Jackson Park Drive,Seymour,IN,47274,(812) 522-2040
Garlitch Ford,http://www.garlitchfordnorthvernon.com,2795 N. State Highway 7,North Vernon,IN,47265,(812) 346-6800
Hubler Ford Center  Inc.,http://www.hublerford.net,2605 E. State Road 44,Shelbyville,IN,46176,(317) 392-2557
Brad Howell Inc.,http://www.bhiford.com,613 West Main Street,Greentown,IN,46936,(765) 628-3321
Bob Schwartz Ford,http://www.bobschwartzford.com,800 N. Broadway,Peru,IN,46970,(765) 472-3673
AutoFarm Ford Lincoln,http://www.autofarmlogansport.net,221 Mall Rd.,Logansport,IN,46947,(574) 753-6294
Bill Dobson Ford of Washtn Inc,http://www.billdobsonford.net,15 South Meridian St.,Washington,IN,47501,(812) 254-3673
Jim Dobson Ford  Inc.,http://www.jimdobsonford.com,806 N Plymouth Rd,Winamac,IN,46996,(574) 946-3117
McCubbin Ford Inc,http://www.mccubbinford.com,301 East Clifty Drive,Madison,IN,47250,(812) 273-5411
