Dealer Name,website,street,city,state,zip,phone
Emmetsburg Ford,http://www.emmetsburgford.net,906 Grand Ave,Emmetsburg,IA,50536,(712) 852-2544
Ames Ford Lincoln,http://www.amesfordofia.com,123 Airport Road,Ames,IA,50010,(515) 233-1913
Gookin Ford Sales  Inc.,http://www.gookinford.net,510 Factory Outlet Drive,Story City,IA,50248,(515) 733-4364
Moffitt's  Inc.,http://www.moffittsford.com,1819 SE Marshall,Boone,IA,50036,(515) 432-6336
Granger Motors Inc.,http://www.grangerford.net,Hwy 141  Box 57,Granger,IA,50109,(515) 999-2224
Dewey Ford,http://www.deweyfordinc.com,3055 SE Delaware,Ankeny,IA,50021,855-424-3076
Charles Gabus Ford  Inc.,http://www.charlesgabusford.com,4545 Merle Hay Road,Des Moines,IA,50310,(515) 270-0707
Stivers Ford Lincoln,http://www.stiversfordwaukee.com,1450 East Hickman,Waukee,IA,50263,(888) 524-7092
Shottenkirk Ford of Indianola,http://www.shottenkirkford.com,2406 N. Jefferson,Indianola,IA,50125,(515) 961-8151
Noble Automotive  Inc.,http://www.nfnewton.com,2020 W. 20th St. South,Newton,IA,50208,(641) 787-9990
Fesler Auto Mall,http://www.feslerford.com,1922 Highway 34 West,Fairfield,IA,52556,(641) 472-2161
Forest City Ford  Inc.,http://www.fordforestcity.net,745 North Highway 9 & 69,Forest City,IA,50436,(641) 585-5555
Billion Ford,http://www.billionfordclearlake.com,3101 Willow Creek Court,Clear Lake,IA,50428,641-323-2728
Wright County Motors,http://www.wrightcountymotors.biz,1102 Central Avenue East,Clarion,IA,50525,(515) 532-6603
Klimesh Motor Sales Inc,http://www.klimeshmotors.com,207 W. Main,Calmar,IA,52132,(563) 562-3241
Decorah Auto Center Inc,http://www.decorahford.com,1817 State Hwy 9 East,Decorah,IA,52101,(563) 382-3919
Wilbur Ford Sales Inc.,http://www.wilburfordsales.com,112 East Elm Street,West Union,IA,52175,(563) 422-3881
Champion Ford Lincoln,http://www.championfordofcarroll.com,1114 US Hwy 30 W,Carroll,IA,51401,(712) 792-1505
New Way Ford,http://www.newwayford.net,30711 Highway 141,Coon Rapids,IA,50058,(712) 999-3673
Team Ford Lincoln  Inc.,http://www.teamforddenison.net,1813 4th Ave. S. Highway 30,Denison,IA,51442,(712) 263-2179
Larry Beckman Motors Inc,http://www.beckmanford.com,600 Hwy 175 East,Odebolt,IA,51458,(712) 668-4896
Herb Green Ford Inc.,http://www.herbgreenford.com,900 Johnson St. NW,Cascade,IA,52033,(800) 669-3211
Freese Motors Inc,http://www.freesemotors.com,102 W 2nd St,Monticello,IA,52310,(319) 465-3541
Victory Ford,http://www.victoryvs.com,30630 Olde Hawkeye Road,Dyersville,IA,52040,(563) 875-2409
Mike Finnin Ford Inc,http://www.mikefinninford.com,3600 Dodge Street,Dubuque,IA,52003,(800) 747-1010
Warthan Brothers Maquoketa Ford,http://www.maquoketaford.com,Highway 61 South,Maquoketa,IA,52060,(563) 652-6161
Runde Ford,http://www.rundeford.net,1221 W. Main St.,Manchester,IA,52057,(563) 927-2630
Dick Witham Ford - Vw,http://www.dickwitham.net,2033 La Porte Rd,Waterloo,IA,50702,(319) 234-4200
Bill Colwell Ford Inc.,http://www.billcolwellfordsales.com,238 Waterloo Road,Hudson,IA,50643,(319) 988-4153
Coonradt Ford  Inc.,http://www.coonradtford.com,903 West Bremer,Waverly,IA,50677,(319) 352-4710
Frontier Ford Country,http://www.frontierfordcountry.net,800 Highway 218 North,La Porte City,IA,50651,(319) 342-2681
Rydell of Independence,http://www.rydellford.com,1210 1st Street West,Independence,IA,50644,(319) 334-6033
Birdnow Motor Trade,http://www.birdnow.net,1440 So. Frederick Ave.,Oelwein,IA,50662,(855) 234-1637
Bob Zimmerman Ford Inc.,http://www.bobzimmermancr.com,4001 First Avenue S.E.,Cedar Rapids,IA,52402,(319) 366-4000
Lynch Ford - Mt. Vernon  Inc.,http://www.lynchford-mtvernon.com,410 Hwy 30 West,Mount Vernon,IA,52314,(319) 895-8500
Junge Ford,http://www.jungeford.net,1001 Ford Lane,Center Point,IA,52213,(319) 849-2022
Junge Ford North Liberty,http://www.jungefordnorthliberty.net,2905 W. Penn St,North Liberty,IA,52317,319-626-9500
Schallau Motor Company,http://www.schallau.com,102 4th Street,Van Horne,IA,52346,(319) 228-8123
Deery Brothers Ford-Lincoln  Inc.,http://www.deerybrothersfl.com,2343 Mormon Trek Blvd.,Iowa City,IA,52246,(319) 338-7811
West Branch Ford,http://www.westbranchford.net,346 West Main Street,West Branch,IA,52358,(319) 643-2123
Charles Capper Ford Inc,http://www.charlescapperford.com,409 North Highland Street,Williamsburg,IA,52361,(319) 668-1910
Rasmussen Ford,http://www.rasmussencorp.net,1600 North Second Street,Cherokee,IA,51012,(712) 225-6454
Rasmussen Ford,http://www.rasmussenford.net,1620 North Lake Avenue,Storm Lake,IA,50588,(712) 732-1310
Adams Ford-Lincoln,http://adamsfordig.dealerconnection.com,601 Hwy 175 West,Ida Grove,IA,51445,(712) 364-3523
Lyle's Ford,http://www.lylesford.com,1000 South Commercial,Eagle Grove,IA,50533,(800) 397-6319
Fort Dodge Ford Lincoln,http://www.fortdodgeford.net,2723 5th Ave. South,Fort Dodge,IA,50501,(515) 576-7505
Mason City Ford Lincoln,http://www.masoncityfordlincoln.com,215 15th Street S.W.,Mason City,IA,50401,(641) 424-8550
Mincer Ford Inc.,http://www.mincerfordinc.com,Highway 92 West,Columbus Junction,IA,52738,(319) 728-2249
McMullen Ford,http://www.mcmullenford.com,3401 South Expressway,Council Bluffs,IA,51501,(712) 366-0531
Creston Automotive,http://www.crestonautomotive.com,410 West Adams,Creston,IA,50801,(641) 782-2179
Barry Motor Co,http://www.barryford.com,Highway 175,Danbury,IA,51019,(712) 883-2421
Keast Auto Center,http://www.keastford.com,2101 23rd Street,Harlan,IA,51537,(712) 755-2116
Brown's Sales & Leasing  Inc.,http://www.brownssl.com,202 Highway 52 South,Guttenberg,IA,52052,(563) 252-1611
O'Rourke Motors Inc,http://www.orourkemotorsonline.com,101 Alexander Drive,Tipton,IA,52772,(563) 886-6184
F E Welterlen Motors Inc,http://www.fewelterlenmotors.com,104 E Union Street,Edgewood,IA,52042,(563) 928-6613
Don Pierson Ford-Lincoln  Inc.,http://www.donpiersonford.net,118 11th St- SW Plaza,Spencer,IA,51301,(712) 262-5750
Pocahontas Ford Lincoln  Inc.,http://www.pocahontasford.net,115 North Main,Pocahontas,IA,50574,(712) 335-3363
Wagler Motor Company Inc,http://www.waglermotor.com,308 N. Main,Sigourney,IA,52591,(641) 622-3260
Rost Motor  Inc.,http://www.Rostmotorsford.com,1109 10th Avenue,Manson,IA,50563,(712) 469-3383
Steve Link Ford Lincoln  Inc.,http://www.steve-link.com,916 West St.,Grinnell,IA,50112,(641) 236-3172
Jensen Inc.,http://www.jenfordlincoln.com,2805 S. Center St.,Marshalltown,IA,50158,(641) 753-5501
Hawkeye Ford Inc.,http://www.hawkeyefordinc.com,Highway 34 East,Red Oak,IA,51566,(712) 623-5147
Anchor Motor Company Inc.,http://www.anchormotorco.com,1120 Jeffreys Drive,Osceola,IA,50213,(641) 342-2537
Mike Molstead Ford,http://www.mikemolsteadford.com,1501 S. Grand Ave.,Charles City,IA,50616,(641) 228-7220
Ron Drenkow Motors  Inc.,http://www.rondrenkowmotorsinc.com,2604 E. Park Street,Sheldon,IA,51201,(712) 324-5624
Jeddeloh  Inc.,http://www.jeddelohinc.com,1783 Opal Avenue,Sibley,IA,51249,(712) 754-4651
Motor Inn of Spirit Lake  Inc.,http://www.motorinnspiritlake.com,2702 17th Street,Spirit Lake,IA,51360,(712) 336-2701
