Dealer Name,website,street,city,state,zip,phone
Howell Motors Inc,http://www.howellmotors.com,6488 Ridge Road,Lockport,NY,14094,(716) 433-1800
Basil Ford of Niagara Falls,http://www.basilfordofniagarafalls.net,6980 Niagara Falls Blvd.,Niagara Falls,NY,14304,716-693-1400
Towne Ford Inc,http://www.towneford1.com,3535 Southwestern Blvd,Orchard Park,NY,14127,(716) 662-6500
Orleans Ford,http://www.orleansford.net,1405 South Main Street,Medina,NY,14103,(585) 798-4316
West - Herr Ford Inc,http://www.hamburgford.com,5025 Camp Road,Hamburg,NY,14075,(716) 649-5640
Brown's Ford of Amsterdam  Inc.,http://www.brownsfordamsterdam.com,4419 State Highway 30,Amsterdam,NY,12010,(518) 843-4600
Brown's Ford of Johnstown  Inc,http://www.brownsfordjohnstown.com,121 North Comrie Avenue,Johnstown,NY,12095,(888) 298-2430
Fuccillo Ford of Nelliston,http://www.fuccillofordnelliston.net,6500 State Highway 5,Nelliston,NY,13410,(518) 993-5555
New Country Ford Inc,http://www.newcountryford.com,3002 Route 50,Saratoga Springs,NY,12866,(518) 584-7272
Pioneer Ford  Inc.,http://www.pioneerfordsales.net,566 W. Main Street,Arcade,NY,14009,(585) 492-4500
Conroy Motors,http://www.conroymotors.com,1457 Main Street,Java Center,NY,14082,(585) 457-3893
Emerling Ford  Inc.,http://www.emerlingford.com,150 South Cascade Drive  Route 219,Springville,NY,14141,(716) 592-4949
Douglass Ford,http://www.douglassford.net,5 East Street,Nunda,NY,14517,(585) 468-2458
Kelly Motor Corp.,http://www.kellymotorcorp.net,2811 Route 246,Perry,NY,14530,(585) 237-2757
Gowanda Ford Inc.,http://www.gowandaford.net,14650 Route 62,Gowanda,NY,14070,(716) 532-2208
Summit Ford Lincoln,http://www.summitfl.com,305 Grant Avenue,Auburn,NY,13021,(315) 252-7255
Dave Pirro Ford  Inc.,http://www.davepirroford.com,1364 E. Genesee St.  P.O. Box 146,Skaneateles,NY,13152,(315) 685-3441
Fuccillo Ford of Seneca Falls,http://www.fuccillosenecafalls.net,2027 Routes 5 and 20,Seneca Falls,NY,13148,(315) 568-9881
Koerner Ford of Syracuse Inc,http://www.koernerford.net,805 West Genessee St.,Syracuse,NY,13204,(315) 474-4275
N. R. Boyce  Inc.,http://www.boyceford.com,2187 Route 96A,Ovid,NY,14521,(607) 869-3291
Davidson Ford,http://www.davidsonfordclay.com,3690 State Hwy 31,Liverpool,NY,13090,(315) 870-7000
Friendly Ford  Inc.,http://www.friendlyfordgeneva.com,875 State Routes 5 & 20,Geneva,NY,14456,(315) 789-6440
Romano Ford,http://www.romanoford.com,5431 N Burdick Street,Fayetteville,NY,13066,(315) 637-4491
Concord Ford  Inc.,http://www.concordford.net,5274 Route 31 West,Newark,NY,14513,(315) 331-3223
Genesee Valley Ford  LLC,http://www.geneseevalleyford.com,1675 Interstate Drive,Avon,NY,14414,(585) 226-2600
Cortese Ford Lincoln  Inc.,http://www.cortesefordofrochester.com,2500 West Henrietta Road,Rochester,NY,14623,(800) 501-6470
Van Bortel Ford  Inc.,http://www.vanbortelford.net,71 Marsh Rd.,East Rochester,NY,14445,(585) 586-4415
West Herr Ford of Rochester,http://www.westherrford-rochester.net,4545 Ridge Road,Rochester,NY,14626,(585) 352-1200
Henderson Ford,http://www.hendersonfamilyford.net,810 Ridge Road,Webster,NY,14580,(585) 787-1700
Shepard Bros Inc,http://www.shepardbrosford.com,20 Eastern Blvd,Canandaigua,NY,14424,(585) 394-1000
Feduke Ford Lincoln,http://www.fedukeford.com,2200 Vestal Parkway East,Vestal,NY,13850,(607) 754-5533
Chenango Sales Inc.,http://www.chenangoford.com,976 State Highway 12,Greene,NY,13778,(607) 656-8219
Royal Ford Motors  Inc.,http://www.royalfordmotors.com,3964 Waverly Rd Rt 17c West,Owego,NY,13827,(607) 687-0424
Carmody Ford  Inc.,http://www.carmodyford.net,1111 State Rte. 29,Greenwich,NY,12834,(518) 692-2246
Fenton Ford,http://www.camdenforddlr.com,9515 State Route 13,Camden,NY,13316,(315) 245-0320
Nye Ford,http://www.nyeford.net,1479  Genesee Street,Oneida,NY,13421,(315) 363-0600
Burdick Ford  Inc.,http://www.burdickford.com,3004 East Avenue  Rt 49,Central Square,NY,13036,(315) 668-7102
Steet-Ponte Ford Lincoln,http://www.steet-ponteford.com,5074 Commercial Drive,Yorkville,NY,13495,(315) 736-3381
James Ford of Williamson,http://www.jamesfordofwilliamson.com,3923 Route 104,Williamson,NY,14589,(315) 589-4541
Blevins Ford Inc.,http://www.blevinsautosales.com,Route 11 South,Gouverneur,NY,13642,(315) 287-0200
Rhinebeck Ford  Inc.,http://www.rhinebeckfordinc.com,3667 Route 9G,Rhinebeck,NY,12572,(845) 876-4440
All American Ford of Kingston  LLC,http://www.johnsonfordinc.com,128 Route 28,Kingston,NY,12401,(845) 338-7800
Otis Ford  Inc.,http://www.otisford.com,Montauk Highway,Quogue,NY,11959,(631) 653-4000
Riley Ford Inc,http://www.rileyfordinc.com,9693 Route 9,Chazy,NY,12921,(518) 846-7131
Plattsburgh Ford  Inc.,http://www.plattsburghford.net,320 Cornelia Street,Plattsburgh,NY,12901,(518) 561-5030
Dannemora Ford Inc.,http://www.dannemoraford.com,1071 Route 374   P.O.BOX   767,Dannemora,NY,12929,(518) 492-2525
Smith - Cooperstown Inc.,http://www.smithcooperstown.com,5069 State Hwy. 28 South,Cooperstown,NY,13326,(607) 547-9924
Skinner & Damulis  Inc.,http://www.skinnerford.com,3144 US Highway 20,Richfield Sprgs,NY,13439,(315) 858-1350
Autosaver Ford,http://www.autosaverfordcomstock.com,11125 State Route 22,Comstock,NY,12821,(518) 639-5542
Nemer Ford,http://www.nemerford.net,323 Quaker Road,Queensbury,NY,12804,(800) 575-7182
Warren Ford  Inc.,http://www.warrenford.com,3711 Main Street,Warrensburg,NY,12885,(518) 623-4221
Oneonta Ford LLC,http://www.oneontaford.com,Route 23 Southside,Oneonta,NY,13820,(607) 432-7300
Dovi Motors  Inc.,http://www.dovimotors.com,263 Tompkins Street,Cortland,NY,13045,(607) 756-2801
Maguire Ford Lincoln,http://www.maguireford.net,504 South Meadow St.,Ithaca,NY,14850,(888) 219-7122
Bailey Motor Company Ltd.,http://www.baileyford.us,West Main St  Rt #11,Malone,NY,12953,(518) 483-5500
Simmons Rockwell Ford  Inc.,http://www.simmonsrockwellford.com,1160 County Route 66,Hornell,NY,14843,(607) 324-4444
Simmons Rockwell Ford of Bath,http://www.simmonsrockwellfordofbath.com,7329 Old Hammondsport Road,Bath,NY,14810,(607) 776-8100
Egglefield Ford,http://www.egglefieldbros.com,7618 US Route 9,Elizabethtown,NY,12932,(800) 559-6551
Ferrario Ford-Lincoln,http://www.ferrarioford.com,2472 Corning Road,Elmira,NY,14903,(607) 734-1681
Specchio Ford  Inc.,http://www.specchioford.com,602 North Franklin,Watkins Glen,NY,14891,(607) 535-7151
Nilles Ford Inc.,http://www.nillesford.com,2536 Route 12 B,Hamilton,NY,13346,(315) 824-2440
Valone Ford Lincoln  Inc.,http://www.valonefordfredonia.com,10312 Route 60,Fredonia,NY,14063,(716) 679-1111
Ed Shults Ford-Lincoln,http://www.shultsfordlincoln.com,2258 Washington Street,Jamestown,NY,14701,(716) 484-0121
Rea-Ford-Lincoln  Inc.,http://www.rea-ford.com,84 Cimarron Road,Monticello,NY,12701,(845) 791-6100
Parkway Ford  Inc.,http://www.parkwayford-ogdensburg.com,9890 State Hwy 37,Ogdensburg,NY,13669,(315) 394-1016
Matthews Ford,http://www.matthewsfordofnorwich.com,175 East Main Street,Norwich,NY,13815,(607) 334-3273
Don's Ford,http://www.donsfordofutica.com,5712 Horatio Street,Utica,NY,13502,(315) 797-1520
Wellsville Ford,http://www.wellsvilleford.com,3387 Andover Rd,Wellsville,NY,14895,(585) 593-5000
Buddenhagen's Ford  Inc.,http://www.buddenhagensford.com,4332 Route 17B,Hortonville,NY,12745,(845) 887-4640
M & M Ford Lincoln,http://www.mmford.com,127 Mill Street,Liberty,NY,12754,(845) 292-8600
Frenchie's Ford  Inc.,http://www.frenchiesford.com,216 East Orvis Street,Massena,NY,13662,(315) 764-1771
Mastel Ford-Lincoln,http://www.mastelford.com,1674 East State Road,Olean,NY,14760,(716) 372-7272
