Dealer Name,website,street,city,state,zip,phone
Hudson Ford  LLC,http://www.hudsonford.com,2020 Crestview Drive,Hudson,WI,54016,(715) 386-2334
Fiedler Ford  Inc.,http://www.fiedlerford.com,204 East Madison Avenue,Grantsburg,WI,54840,(715) 463-5367
Dahl Ford Lincoln,http://www.dahlfordlincoln.com,561 Theater Road,Onalaska,WI,54650,(877) 852-2443
Benna Ford Superior LLC,http://www.bennafordsuperior.com,3022 Tower Avenue,Superior,WI,54880,(715) 394-8669
Johnson Ford of New Richmond,http://www.johnsonfordofnewrichmond.net,1400 Highway 64 North,New Richmond,WI,54017,(715) 246-2561
Ellsworth Ford  Inc.,http://www.ellsworthford.net,424 West Industrial Road,Ellsworth,WI,54011,(715) 273-4319
River Valley Ford  Inc.,http://www.rivervalleyford.net,850 Fern Drive,Baldwin,WI,54002,(888) 684-4520
Fountain City Ford Inc,http://www.fcford.com,19 South Shore Dr,Fountain City,WI,54629,(608) 687-4131
Jensen Motors Inc,http://www.jensenmotorsinc.net,102 West Clark St,Spencer,WI,54479,(715) 659-3939
Medford Motors Inc.,http://www.medfordmotors.com,105 S Wisconsin Ave.,Medford,WI,54451,(715) 748-3700
V & H Automotive  Inc.,http://www.vhwisconsin.com,2414 N. Central Avenue,Marshfield,WI,54449,(715) 387-2545
Courtesy Auto & Truck Center  Inc.,http://www.court-autothorp.com,103 East Hill Street,Thorp,WI,54771,(715) 669-5517
Don Johnson Ford,http://www.donjohnsonfordofcumberland.com,1925 Elm Street,Cumberland,WI,54829,(715) 822-4931
Swant Graber Ford,http://www.barronford.com,1697 East Division Avenue,Barron,WI,54812,(715) 537-9500
Langlade Ford,http://www.langladeford.net,2530 Neva Road,Antigo,WI,54409,(715) 627-2200
Breaman Merrill Ford,http://www.breamanmerrillford.info,1301 North  Center Avenue,Merrill,WI,54452,(715) 536-4542
Kocourek Ford Lincoln  Inc.,http://www.kocourekford.net,2727 North 20th Ave.,Wausau,WI,54401,(715) 298-3673
Les Stumpf Ford,http://www.lesstumpfford.net,3030 W College Ave,Appleton,WI,54914,(920) 731-5211
L & S Truck Center,http://www.lstruck.net,330 N BLUEMOUND,Appleton,WI,54912,(920) 749-1700
Bergstrom Neenah Ford-Lincoln,http://www.bergstromneenahford.com,525 S. Green Bay Rd.,Neenah,WI,54956,(920) 727-9000
Mike Murphy Ford Inc,http://www.mmurphyford.com,109 North Mill Street,Hortonville,WI,54944,(920) 779-4076
Horn Ford  Inc.,http://www.hornford.net,666 W Ryan  Highway 10 West,Brillion,WI,54110,(920) 756-2115
Wentzel Ford Inc,http://www.wentzels.com,905 East Main Street,Winneconne,WI,54986,(920) 582-4366
Frick Ford,http://www.frickford.net,N3618 State Road 15,New London,WI,54961,(920) 982-2550
Bergstrom Ford of Oshkosh  Inc.,http://www.bergstromfordofoshkosh.net,3355 Jackson Street,Oshkosh,WI,54901,(920) 230-6520
Broadway Ford,http://www.broadwayfordgreenbay.net,1010 South Military Ave.,Green Bay,WI,54304,(920) 499-3131
Dorsch Ford Lincoln,http://www.greenbayford.com,2641 Eaton Road,Green Bay,WI,54311,(877) 702-3071
Witt Family Ford,http://www.wittfamilyfordpulaski.com,W1367 State Highway 160,Pulaski,WI,54162,920 822 1133
Bell Ford,http://www.bellfordarlington.com,804 Main St,Arlington,WI,53911,(608) 635-4383
Bushnell Ford Inc.,http://www.bushnellford.com,205 S Main & Sodders Street,Lodi,WI,53555,(608) 592-3276
Metro Ford,http://www.metroford-madison.com,5422 Wayne Terrace,Madison,WI,53718,(608) 246-3600
Portage Ford,http://www.portageford.net,3013 County Highway CX,Portage,WI,53901,(608) 742-7141
Middleton Ford,http://www.middletonford.net,7520 Century Ave,Middleton,WI,53562,(608) 831-7725
Countryside Ford  Inc.,http://www.countrysidefordcolumbus.com,330 Transit Road,Columbus,WI,53925,(888) 623-5960
Courtesy Ford of Sauk City,http://www.courtesyfordofsaukcity.net,837 Phillips Boulevard,Sauk City,WI,53583,(608) 643-8553
Glacier Valley Ford  Inc.,http://www.glaciervalleyfordbaraboo.com,1243 South Blvd.,Baraboo,WI,53913,(888) 921-2221
Kayser Ford,http://www.kayserford.net,2303 West Beltline Highway,Madison,WI,53713,(608) 271-6000
Beaver Dam Ford  LLC,http://www.beaverdamford.net,W8356 Howard Drive,Beaver Dam,WI,53916,(920) 885-3500
Ashland Ford,http://www.ashlandmotor.com,28715 US Hwy 2,Ashland,WI,54806,(715) 682-8400
Northtown Ford  Inc.,http://www.northtownfordinc.com,415 Cedar Ave. W.,Menomonie,WI,54751,(800) 525-7724
Koenecke Ford,http://www.koeneckeford.net,S2745 Twin Pine Rd,Reedsburg,WI,53959,(608) 524-4361
Link Ford and RV-Rice Lake LLC,http://www.linkfordinricelake.com,2700 Decker Drive,Rice Lake,WI,54868,(715) 234-8196
Bloomer Ford  Inc.,http://www.bloomerfordwi.com,2111 W. 20th Ave.,Bloomer,WI,54724,(715) 568-2182
Grinwald Ford  Inc.,http://www.grinwaldford.net,101 Highway 16 Frontage Rd.,Watertown,WI,53094,(800) 467-6606
Ernie von Schledorn Lomira  Inc.,http://www.evsford.com,700 East Avenue,Lomira,WI,53048,(920) 269-7500
Homan Ford  Inc.,http://www.homanford.net,1036 West Fond Du Lac Street,Ripon,WI,54971,(920) 748-7777
Ewald's Hartford Ford  LLC,http://www.ewaldsfordofhartford.com,5788 East Highway 60,Hartford,WI,53027,(262) 673-9400
Holiday Ford,http://www.holidayfordfdl.net,390 N. Rolling Meadows Drive,Fond Du Lac,WI,54937,(877) 478-5316
Francois Sales & Service,http://www.francoisford.com,222 Highway PB,Belleville,WI,53508,(608) 424-3375
Sondalle Ford Lincoln,http://www.sondallemotors.com,563 N. Washington Street,Berlin,WI,54923,(920) 361-2151
Gagne Ford  Inc.,http://www.gagneford.net,511 Main Street,Princeton,WI,54968,(920) 295-6111
Eau Claire Ford Lincoln,http://www.eauclaireford.net,2909 Lorch Avenue,Eau Claire,WI,54701,(715) 852-1000
Clintonville Motors  Inc.,http://www.clintonvilleford.com,650 South Main Street,Clintonville,WI,54929,(715) 823-3154
Peterson Ford LP,http://www.petersonford.com,300 N Main Street,Oconto Falls,WI,54154,(920) 848-2826
Maritime Ford-Lincoln  Inc.,http://www.manitowocford.com,1305 Franklin Street,Manitowoc,WI,54220,(920) 684-0261
Schrage Brothers Inc,http://www.schragebros.com,139 Fond Du Lac Street,Mount Calvary,WI,53057,(920) 753-4311
Soerens Ford Inc,http://www.soerensford.net,18900 W Capitol Dr,Brookfield,WI,53045,(262) 781-9800
Uptown Motors Inc.,http://www.uptownmotors.net,2111 North Mayfair Road,Milwaukee,WI,53226,(414) 771-9000
Griffin Ford,http://www.griffin-ford.com,1940 E Main Street,Waukesha,WI,53186,(262) 542-5781
Gordie Boucher Ford of Menomonee Falls,http://www.boucherfordmenomoneefalls.com,N88 W14300 Main Street,Menomonee Falls,WI,53051,(800) 455-6019
Badger Truck Center Inc,http://www.badgerfordtrucks.com,2326 W St Paul Ave,Milwaukee,WI,53233,(414) 344-9500
Hiller Ford  Inc.,http://www.milwaukeeford.com,6455 S. 108th  St.,Franklin,WI,53132,(414) 425-1000
Heiser Ford Lincoln,http://www.heiserford.net,1700 W. Silver Spring Drive,Glendale,WI,53209,(414) 577-1653
Braeger Ford  Inc.,http://www.braegerford.com,4201 South 27th Street,Milwaukee,WI,53221,(414) 281-6100
Gordie Boucher Ford of Thiensville,http://www.gordieboucherford.net,121 North Main,Thiensville,WI,53092,(262) 242-1100
Ewald's Venus Ford  LLC,http://www.ewaldsvenus.com,2727 E. Layton Ave.,Cudahy,WI,53110,(414) 481-8500
Van Horn Ford,http://www.vanhornfordwi.com,1000 E Summit Ave,Oconomowoc,WI,53066,none listed
Schmit Bros. Auto,http://www.schmitbrosauto.com,925 E. Green Bay Road,Saukville,WI,53080,(262) 284-8844
Gordie Boucher Ford Lincoln of West Bend,http://www.gbwestbend.com,3021 West Washington St.,West Bend,WI,53095,(800) 924-4735
Lochen Ford,http://www.lochenford.com,512 Franklin Street,Newburg,WI,53060,(262) 675-6565
Osseo Ford Sales & Service Inc,http://www.osseofordsales.com,U.S. Highway 10 & Interstate 94,Osseo,WI,54758,(715) 597-3185
Havill-Spoerl Ford Lincoln  Inc.,http://www.griffinfordfortatkinson.com,1642 Janesville Ave,Fort Atkinson,WI,53538,(920) 568-4444
Witt Auto Sales Inc,http://www.wittautomotive.com,10 US Highway 141 N,Crivitz,WI,54114,(715) 854-7404
The Motor Company,http://www.themotorco.com,W 1680 US 41,Marinette,WI,54143,(715) 735-7474
Hallada Motors  Inc.,http://www.halladamotors.net,306 E. Leffler St,Dodgeville,WI,53533,(608) 935-2352
Fillback Ford Inc,http://www.fillbackford.com,2410 Highway 14 East,Richland Center,WI,53581,(608) 647-5400
Eagle River Ford,http://www.eagleriverford.com,1050 East Wall Street,Eagle River,WI,54521,(715) 479-4401
Dave Marston Motors Inc,http://www.davemarstonmtrs.com,9594 Hwy 70 West,Minocqua,WI,54548,(715) 356-3242
Mike Burkart Ford  Inc.,http://www.mikeburkartford.com,3110 County Road PP,Plymouth,WI,53073,(920) 893-6961
Eric von Schledorn Ford,http://www.ericvsford.net,W4873 County Road RR,Random Lake,WI,53075,(920) 994-4376
Timber Ford of Hayward  Inc.,http://www.timberfordofhayward.com,16826W Highway 63 S,Hayward,WI,54843,(715) 634-2829
Link Ford & RV - Minong  LLC,http://www.linkfordinminong.com,Highway 53 & 77,Minong,WI,54859,(715) 466-2222
Rudig Jensen Ford  Inc.,http://www.rudigjensenford.com,1000 Progress Rd.,New Lisbon,WI,53950,(888) 206-2920
Brenengen Ford Lincoln,http://www.brenengenford.com,1200 North Superior Avenue,Tomah,WI,54660,(608) 372-4121
Brenengen Ford  Inc.,http://www.brenengenautomotive.com,615 South Black River Street,Sparta,WI,54656,(608) 269-3673
Sleepy Hollow Ford  Inc.,http://www.sleepyhollowford.net,150 Fairlane Dr.,Viroqua,WI,54665,(608) 637-2145
Dick Brantmeier Ford  Inc.,http://www.dickbrantmeierford.com,3624 Kohler Memorial Dr,Sheboygan,WI,53081,(920) 458-6111
Kennedy Ford  Inc.,http://www.kennedyfordinc.com,348 Monroe Street,Sheboygan Falls,WI,53085,(920) 467-4662
Jim Olson Ford Lincoln  LLC,http://www.jimolsonford.com,120 Green Bay Road,Sturgeon Bay,WI,54235,(920) 746-1050
Hughes Service Inc.,http://www.hughesservice.com,226 Main Street,Milladore,WI,54454,(715) 457-2114
Rapids Ford Lincoln  LLC,http://www.rapidsfordllc.com,4330 8th Street South Suite 100,Wisconsin Rapids,WI,54494,(715) 422-0000
Scaffidi Motors Inc,http://www.scaffidiford.com,3733 Highway 66,Stevens Point,WI,54481,(715) 344-4100
Phillips Ford,http://www.phillipsfordwi.com,175 North Avon,Phillips,WI,54555,(715) 339-3045
